registro_id,lote_id,finca_id,fecha_registro,tecnico_id,vecino_fumigo_reciente,dias_desde_fumigacion_vecina,despulpadora_compartida,sacos_reutilizados,secado_patio_compartido,transporte_compartido,herramientas_compartidas_flag,lavado_equipo_flag,capacitacion_bpa_flag,lat_gps,lon_gps,origen_captura,practicas_riesgo_conteo,equipo_compartido_sin_lavar,fumigacion_declarada,fumigacion_desconocida
RC0000184,L000184,F0106,2025-09-28,TEC11,No,-1,0,0,1,0,1,0,0,-6.253207,-77.837935,formulario_campo,1,0,0,0
RC0000185,L000185,F0056,2025-01-22,TEC06,Si,25,0,0,0,1,1,1,1,-6.207717,-77.902195,dashboard_acopio,1,0,1,0
RC0000186,L000186,F0075,2025-05-22,TEC11,Si,9,1,1,1,0,1,0,0,-6.227983,-77.937325,dashboard_acopio,3,1,1,0
RC0000187,L000187,F0108,2025-09-10,TEC11,No_se_sabe,-1,0,0,1,1,1,1,0,-6.217481,-77.819747,formulario_campo,2,0,0,1
RC0000188,L000188,F0106,2025-04-21,TEC01,No,-1,0,1,1,0,1,0,0,-6.253717,-77.838334,formulario_campo,2,0,0,0
RC0000189,L000189,F0043,2025-07-06,TEC02,Si,40,0,0,0,0,0,1,1,-6.172299,-77.944859,formulario_campo,0,0,1,0
RC0000190,L000190,F0074,2025-04-06,TEC11,No,-1,0,0,1,1,1,1,1,-6.273363,-77.870028,formulario_campo,2,0,0,0
RC0000191,L000191,F0094,2025-09-25,TEC08,Si,41,1,1,1,0,1,0,0,-6.26778,-77.941992,formulario_campo,3,1,1,0
RC0000192,L000192,F0071,2025-09-27,TEC01,Si,24,0,0,0,0,0,1,1,-6.236623,-77.871694,cola_kafka,0,0,1,0
RC0000193,L000193,F0051,2026-06-25,TEC01,No_se_sabe,-1,0,1,0,1,1,1,1,-6.226226,-77.931636,cola_kafka,2,0,0,1
RC0000194,L000194,F0095,2026-04-20,TEC04,Si,14,1,0,0,0,1,0,0,-6.27874,-77.861881,cola_kafka,1,1,1,0
RC0000195,L000195,F0099,2025-09-27,TEC01,Si,33,1,1,1,0,1,1,0,-6.175994,-77.806204,formulario_campo,3,0,1,0
RC0000196,L000196,F0068,2025-08-21,TEC11,No,-1,0,0,0,1,1,1,1,-6.152885,-77.879012,formulario_campo,1,0,0,0
RC0000197,L000197,F0021,2025-04-29,TEC04,Si,23,0,0,0,0,0,1,1,-6.289499,-77.863562,dashboard_acopio,0,0,1,0
RC0000198,L000198,F0043,2026-06-28,TEC04,Si,29,0,0,0,0,0,0,0,-6.171858,-77.945365,cola_kafka,0,0,1,0
RC0000199,L000199,F0037,2026-01-21,TEC06,No,-1,0,0,0,1,1,1,1,-6.201939,-77.861053,dashboard_acopio,1,0,0,0
RC0000200,L000200,F0074,2025-08-23,TEC05,No,-1,1,1,1,0,1,1,0,-6.271926,-77.869987,formulario_campo,3,0,0,0
RC0000201,L000201,F0031,2025-09-13,TEC06,Si,27,0,0,0,1,1,1,0,-6.246219,-77.930622,formulario_campo,1,0,1,0
RC0000202,L000202,F0006,2026-07-30,TEC01,No,-1,1,0,1,1,1,0,0,-6.231048,-77.791119,formulario_campo,3,1,0,0
RC0000203,L000203,F0040,2025-02-08,TEC02,No,-1,0,0,1,1,1,1,0,-6.174152,-77.909187,formulario_campo,2,0,0,0
RC0000204,L000204,F0103,2026-08-12,TEC05,Si,1,0,0,0,0,0,1,1,-6.178364,-77.916518,formulario_campo,0,0,1,0
RC0000205,L000205,F0066,2025-05-23,TEC12,No_se_sabe,-1,0,0,0,0,0,1,1,-6.262002,-77.80976,dashboard_acopio,0,0,0,1
RC0000206,L000206,F0042,2025-01-23,TEC09,No,-1,0,1,0,1,1,0,0,-6.208159,-77.964724,cola_kafka,2,0,0,0
RC0000207,L000207,F0044,2026-08-17,TEC05,No_se_sabe,-1,0,0,1,1,1,1,1,-6.316553,-77.88999,formulario_campo,2,0,0,1
RC0000208,L000208,F0027,2025-10-11,TEC01,Si,35,0,1,1,0,1,1,1,-6.278472,-77.792998,formulario_campo,2,0,1,0
RC0000209,L000209,F0090,2025-04-24,TEC08,No_se_sabe,-1,1,0,0,1,1,1,0,-6.198979,-77.818407,cola_kafka,2,0,0,1
RC0000210,L000210,F0039,2025-04-04,TEC04,Si,10,0,0,1,0,1,1,1,-6.219696,-77.783566,cola_kafka,1,0,1,0
RC0000211,L000211,F0009,2025-06-05,TEC12,No,-1,1,1,0,1,1,0,0,-6.274108,-77.82546,dashboard_acopio,3,1,0,0
RC0000212,L000212,F0110,2026-06-07,TEC12,Si,10,0,0,1,0,1,1,1,-6.272124,-77.879184,dashboard_acopio,1,0,1,0
RC0000213,L000213,F0046,2026-05-09,TEC07,No_se_sabe,-1,0,0,0,0,0,1,1,-6.279375,-77.881541,dashboard_acopio,0,0,0,1
RC0000214,L000214,F0063,2026-07-08,TEC05,No,-1,0,1,1,0,1,1,1,-6.24256,-77.95895,formulario_campo,2,0,0,0
RC0000215,L000215,F0049,2025-01-18,TEC11,Si,44,0,0,0,0,0,1,1,-6.194485,-77.915065,cola_kafka,0,0,1,0
RC0000216,L000216,F0109,2026-07-16,TEC12,Si,41,1,0,1,0,1,1,1,-6.251467,-77.891656,formulario_campo,2,0,1,0
RC0000217,L000217,F0043,2025-04-20,TEC04,No,-1,1,1,1,0,1,0,0,-6.173413,-77.946045,cola_kafka,3,1,0,0
RC0000218,L000218,F0045,2025-09-04,TEC01,No,-1,0,0,0,0,0,1,1,-6.2494,-77.829363,dashboard_acopio,0,0,0,0
RC0000219,L000219,F0089,2025-05-06,TEC03,No,-1,1,0,0,1,1,0,0,-6.214766,-77.84979,dashboard_acopio,2,1,0,0
RC0000220,L000220,F0016,2026-03-10,TEC03,No,-1,0,0,0,0,0,1,0,-6.243158,-77.874605,dashboard_acopio,0,0,0,0
RC0000221,L000221,F0003,2026-07-04,TEC08,No_se_sabe,-1,0,0,0,0,0,0,0,-6.215384,-77.82013,cola_kafka,0,0,0,1
RC0000222,L000222,F0056,2025-11-10,TEC05,No,-1,0,0,0,0,0,0,0,-6.207777,-77.901632,formulario_campo,0,0,0,0
RC0000223,L000223,F0082,2025-04-10,TEC11,Si,13,1,0,1,0,1,1,0,-6.193316,-77.869545,formulario_campo,2,0,1,0
RC0000224,L000224,F0005,2025-04-02,TEC08,Si,27,0,1,0,0,1,1,1,-6.204762,-77.896244,formulario_campo,1,0,1,0
RC0000225,L000225,F0025,2025-01-31,TEC08,Si,42,0,1,0,1,1,1,0,-6.231443,-77.956204,formulario_campo,2,0,1,0
RC0000226,L000226,F0056,2025-08-03,TEC11,Si,1,0,0,1,0,1,1,0,-6.207525,-77.901337,formulario_campo,1,0,1,0
RC0000227,L000227,F0099,2026-07-22,TEC08,Si,20,0,0,0,0,0,1,1,-6.175426,-77.80521,formulario_campo,0,0,1,0
RC0000228,L000228,F0077,2025-07-22,TEC07,Si,34,1,0,0,1,1,1,1,-6.226412,-77.837017,formulario_campo,2,0,1,0
RC0000229,L000229,F0024,2025-06-26,TEC07,Si,12,0,0,0,0,0,1,1,-6.335893,-77.80332,cola_kafka,0,0,1,0
RC0000230,L000230,F0044,2025-08-10,TEC07,No_se_sabe,-1,0,0,0,0,0,1,1,-6.317665,-77.890308,formulario_campo,0,0,0,1
RC0000231,L000231,F0017,2025-06-09,TEC07,No_se_sabe,-1,1,1,1,0,1,1,0,-6.271882,-77.856071,formulario_campo,3,0,0,1
RC0000232,L000232,F0078,2026-07-29,TEC10,No,-1,1,1,0,0,1,1,1,-6.262235,-77.819365,formulario_campo,2,0,0,0
RC0000233,L000233,F0001,2025-09-01,TEC02,No_se_sabe,-1,1,0,0,0,1,0,0,-6.237115,-77.780462,dashboard_acopio,1,1,0,1
RC0000234,L000234,F0120,2026-01-07,TEC04,No_se_sabe,-1,0,1,1,0,1,1,1,-6.221016,-77.875694,formulario_campo,2,0,0,1
RC0000235,L000235,F0026,2026-04-25,TEC02,No_se_sabe,-1,0,0,0,1,1,1,1,-6.234244,-77.771536,formulario_campo,1,0,0,1
RC0000236,L000236,F0060,2025-10-06,TEC06,Si,22,1,0,0,0,1,1,0,-6.300827,-77.829053,cola_kafka,1,0,1,0
RC0000237,L000237,F0020,2026-06-20,TEC12,No,-1,1,0,0,1,1,1,1,-6.202364,-77.890214,dashboard_acopio,2,0,0,0
RC0000238,L000238,F0069,2026-07-04,TEC08,Si,23,0,0,1,1,1,1,0,-6.317924,-77.833633,formulario_campo,2,0,1,0
RC0000239,L000239,F0084,2025-03-02,TEC10,No,-1,1,0,1,0,1,1,1,-6.173669,-77.858134,formulario_campo,2,0,0,0
RC0000240,L000240,F0112,2025-09-26,TEC10,No,-1,0,1,0,1,1,0,0,-6.277264,-77.861418,dashboard_acopio,2,0,0,0
RC0000241,L000241,F0030,2025-05-14,TEC09,Si,32,0,0,0,1,1,0,1,-6.208553,-77.904659,formulario_campo,1,0,1,0
RC0000242,L000242,F0102,2026-06-16,TEC01,Si,7,0,1,0,0,1,0,0,-6.276027,-77.943066,cola_kafka,1,0,1,0
RC0000243,L000243,F0061,2026-03-12,TEC01,No_se_sabe,-1,0,1,0,0,1,1,0,-6.245061,-77.862559,cola_kafka,1,0,0,1
RC0000244,L000244,F0056,2026-08-30,TEC05,No,-1,1,1,0,0,1,1,0,-6.207167,-77.90302,formulario_campo,2,0,0,0
RC0000245,L000245,F0073,2025-09-05,TEC07,Si,3,1,0,0,0,1,1,1,-6.195984,-77.916942,dashboard_acopio,1,0,1,0
RC0000246,L000246,F0105,2025-08-21,TEC04,Si,39,0,0,0,0,0,1,1,-6.236551,-77.880482,formulario_campo,0,0,1,0
RC0000247,L000247,F0074,2025-04-18,TEC05,No,-1,0,0,0,0,0,0,1,-6.272338,-77.870259,formulario_campo,0,0,0,0
RC0000248,L000248,F0018,2025-04-30,TEC04,No_se_sabe,-1,1,0,0,1,1,1,1,-6.222982,-77.903042,dashboard_acopio,2,0,0,1
RC0000249,L000249,F0017,2025-07-17,TEC10,No_se_sabe,-1,0,0,0,0,0,1,1,-6.272025,-77.855682,formulario_campo,0,0,0,1
RC0000250,L000250,F0068,2026-07-05,TEC01,Si,43,0,0,1,0,1,1,1,-6.152466,-77.879886,formulario_campo,1,0,1,0
RC0000251,L000251,F0103,2025-08-30,TEC05,Si,38,0,0,0,0,0,1,1,-6.177761,-77.916998,formulario_campo,0,0,1,0
RC0000252,L000252,F0087,2026-04-15,TEC10,Si,1,0,0,0,0,0,0,0,-6.208661,-77.798148,formulario_campo,0,0,1,0
RC0000253,L000253,F0120,2026-06-06,TEC12,No,-1,0,1,0,1,1,1,1,-6.221481,-77.875204,formulario_campo,2,0,0,0
RC0000254,L000254,F0086,2026-03-12,TEC08,Si,25,0,0,1,0,1,0,0,-6.220479,-77.925163,formulario_campo,1,0,1,0
RC0000255,L000255,F0040,2025-06-13,TEC07,Si,34,0,0,0,1,1,1,1,-6.174238,-77.908241,formulario_campo,1,0,1,0
RC0000256,L000256,F0116,2025-06-15,TEC06,Si,3,1,1,0,0,1,0,0,-6.226405,-77.847769,dashboard_acopio,2,1,1,0
RC0000257,L000257,F0116,2026-08-17,TEC02,No,-1,0,0,1,0,1,1,0,-6.224734,-77.847377,dashboard_acopio,1,0,0,0
RC0000258,L000258,F0045,2025-08-22,TEC08,Si,7,0,1,0,1,1,1,1,-6.248869,-77.828464,dashboard_acopio,2,0,1,0
RC0000259,L000259,F0042,2025-09-11,TEC04,No,-1,0,1,1,1,1,0,0,-6.208131,-77.965126,dashboard_acopio,3,0,0,0
RC0000260,L000260,F0007,2026-08-20,TEC02,No_se_sabe,-1,1,1,1,0,1,1,0,-6.198594,-77.904553,formulario_campo,3,0,0,1
RC0000261,L000261,F0105,2026-06-14,TEC01,Si,18,1,0,1,1,1,0,1,-6.23626,-77.880209,formulario_campo,3,1,1,0
RC0000262,L000262,F0020,2025-05-07,TEC04,No_se_sabe,-1,0,1,0,0,1,1,1,-6.202251,-77.891682,formulario_campo,1,0,0,1
RC0000263,L000263,F0014,2025-06-02,TEC03,No_se_sabe,-1,0,0,1,1,1,1,1,-6.252806,-77.798851,dashboard_acopio,2,0,0,1
RC0000264,L000264,F0118,2026-07-09,TEC02,No_se_sabe,-1,0,1,1,0,1,1,1,-6.277204,-77.834311,dashboard_acopio,2,0,0,1
RC0000265,L000265,F0086,2026-05-11,TEC10,Si,14,0,1,1,0,1,1,1,-6.21844,-77.925296,dashboard_acopio,2,0,1,0
RC0000266,L000266,F0003,2026-02-06,TEC07,No_se_sabe,-1,0,0,1,1,1,1,0,-6.214876,-77.818482,dashboard_acopio,2,0,0,1
RC0000267,L000267,F0007,2025-01-15,TEC11,No_se_sabe,-1,1,0,0,1,1,1,1,-6.19697,-77.905018,cola_kafka,2,0,0,1
RC0000268,L000268,F0005,2025-09-13,TEC04,Si,17,1,0,0,0,1,0,0,-6.204522,-77.897348,formulario_campo,1,1,1,0
RC0000269,L000269,F0028,2025-09-24,TEC07,Si,24,1,1,0,0,1,1,0,-6.233958,-77.852351,formulario_campo,2,0,1,0
RC0000270,L000270,F0023,2025-07-05,TEC01,No,-1,0,0,0,0,0,1,1,-6.159782,-77.837756,formulario_campo,0,0,0,0
RC0000271,L000271,F0070,2026-05-17,TEC10,No,-1,0,1,0,0,1,1,1,-6.190553,-77.847592,cola_kafka,1,0,0,0
RC0000272,L000272,F0087,2026-08-19,TEC05,Si,33,0,0,0,1,1,1,1,-6.209074,-77.798053,dashboard_acopio,1,0,1,0
RC0000273,L000273,F0095,2025-07-28,TEC05,Si,5,0,0,1,0,1,1,1,-6.278388,-77.861597,cola_kafka,1,0,1,0
RC0000274,L000274,F0006,2025-09-25,TEC07,No,-1,0,0,1,1,1,1,0,-6.231657,-77.790798,formulario_campo,2,0,0,0
RC0000275,L000275,F0083,2025-01-12,TEC09,No,-1,0,1,0,0,1,0,0,-6.167698,-77.892089,formulario_campo,1,0,0,0
RC0000276,L000276,F0038,2026-08-15,TEC06,Si,9,0,0,0,1,1,1,1,-6.24396,-77.855678,cola_kafka,1,0,1,0
RC0000277,L000277,F0112,2025-10-02,TEC11,Si,38,0,0,1,0,1,1,1,-6.276626,-77.861393,cola_kafka,1,0,1,0
RC0000278,L000278,F0054,2026-04-02,TEC08,No,-1,1,0,1,0,1,0,0,-6.194728,-77.865474,formulario_campo,2,1,0,0
RC0000279,L000279,F0066,2025-09-20,TEC08,Si,6,1,1,1,1,1,1,0,-6.26273,-77.809056,formulario_campo,4,0,1,0
RC0000280,L000280,F0077,2026-04-07,TEC08,No,-1,0,0,1,1,1,1,1,-6.226329,-77.836499,formulario_campo,2,0,0,0
RC0000281,L000281,F0087,2026-04-30,TEC11,No,-1,1,1,0,0,1,1,0,-6.209359,-77.798254,formulario_campo,2,0,0,0
RC0000282,L000282,F0025,2025-07-21,TEC01,Si,21,1,0,0,1,1,1,1,-6.231459,-77.956152,formulario_campo,2,0,1,0
RC0000283,L000283,F0001,2026-08-08,TEC08,No,-1,1,1,1,0,1,1,0,-6.236527,-77.779995,formulario_campo,3,0,0,0
RC0000284,L000284,F0075,2025-09-12,TEC08,Si,28,1,0,0,0,1,1,1,-6.227913,-77.937589,cola_kafka,1,0,1,0
RC0000285,L000285,F0022,2026-06-25,TEC08,No,-1,0,1,0,1,1,0,0,-6.253354,-77.858076,cola_kafka,2,0,0,0
RC0000286,L000286,F0062,2025-01-29,TEC12,No_se_sabe,-1,0,0,0,0,0,1,0,-6.196392,-77.846617,formulario_campo,0,0,0,1
RC0000287,L000287,F0118,2026-04-12,TEC01,No,-1,0,0,0,0,0,1,1,-6.276907,-77.8327,formulario_campo,0,0,0,0
RC0000288,L000288,F0033,2026-04-12,TEC05,No,-1,1,0,0,0,1,1,1,-6.206115,-77.89425,cola_kafka,1,0,0,0
RC0000289,L000289,F0022,2026-04-03,TEC04,No,-1,1,1,1,0,1,0,0,-6.253974,-77.857321,dashboard_acopio,3,1,0,0
RC0000290,L000290,F0021,2025-06-19,TEC02,No_se_sabe,-1,0,0,0,0,0,0,1,-6.288892,-77.863027,formulario_campo,0,0,0,1
RC0000291,L000291,F0078,2026-07-09,TEC03,Si,11,1,1,1,1,1,0,0,-6.261574,-77.819639,formulario_campo,4,1,1,0
RC0000292,L000292,F0009,2025-08-17,TEC03,Si,5,0,0,0,0,0,1,1,-6.273676,-77.825699,dashboard_acopio,0,0,1,0
RC0000293,L000293,F0071,2026-04-24,TEC01,No_se_sabe,-1,0,0,1,0,1,1,1,-6.23625,-77.869779,formulario_campo,1,0,0,1
RC0000294,L000294,F0116,2025-06-03,TEC09,No,-1,0,0,0,0,0,1,1,-6.225151,-77.848126,cola_kafka,0,0,0,0
RC0000295,L000295,F0111,2025-10-21,TEC08,No_se_sabe,-1,1,1,0,0,1,0,0,-6.237112,-77.857101,formulario_campo,2,1,0,1
RC0000296,L000296,F0078,2026-08-30,TEC07,Si,29,0,1,0,0,1,1,1,-6.260556,-77.818567,dashboard_acopio,1,0,1,0
RC0000297,L000297,F0019,2025-09-01,TEC10,No_se_sabe,-1,0,0,1,1,1,0,0,-6.226817,-77.860244,formulario_campo,2,0,0,1
RC0000298,L000298,F0001,2025-05-18,TEC02,No,-1,0,0,1,0,1,1,1,-6.237385,-77.780101,dashboard_acopio,1,0,0,0
RC0000299,L000299,F0093,2025-03-02,TEC05,No,-1,0,0,0,0,0,0,0,-6.242973,-77.905366,formulario_campo,0,0,0,0
RC0000300,L000300,F0024,2026-05-29,TEC09,Si,34,0,1,1,0,1,1,0,-6.334879,-77.803117,cola_kafka,2,0,1,0
RC0000301,L000301,F0061,2025-08-19,TEC06,Si,31,0,0,0,1,1,1,1,-6.243289,-77.863306,cola_kafka,1,0,1,0
RC0000302,L000302,F0109,2026-02-27,TEC03,No,-1,0,1,0,0,1,1,1,-6.251263,-77.890652,cola_kafka,1,0,0,0
RC0000303,L000303,F0075,2026-07-01,TEC04,No,-1,1,0,0,0,1,1,1,-6.227879,-77.938256,cola_kafka,1,0,0,0
RC0000304,L000304,F0056,2025-04-26,TEC04,Si,26,0,0,0,0,0,1,1,-6.208621,-77.903103,formulario_campo,0,0,1,0
RC0000305,L000305,F0006,2025-08-30,TEC04,No,-1,0,0,1,0,1,1,1,-6.231127,-77.790223,dashboard_acopio,1,0,0,0
RC0000306,L000306,F0106,2025-03-12,TEC07,Si,19,1,0,0,1,1,1,1,-6.252973,-77.837468,formulario_campo,2,0,1,0
RC0000307,L000307,F0019,2026-07-01,TEC07,Si,12,0,0,0,0,0,1,1,-6.227781,-77.860456,formulario_campo,0,0,1,0
RC0000308,L000308,F0037,2026-04-23,TEC04,Si,3,1,1,1,0,1,1,0,-6.203454,-77.860724,formulario_campo,3,0,1,0
RC0000309,L000309,F0068,2025-08-11,TEC04,No_se_sabe,-1,1,0,1,1,1,1,1,-6.15489,-77.88065,formulario_campo,3,0,0,1
RC0000310,L000310,F0027,2026-07-02,TEC02,Si,38,0,1,0,0,1,1,1,-6.278123,-77.792652,cola_kafka,1,0,1,0
RC0000311,L000311,F0101,2025-10-06,TEC06,No,-1,0,0,0,0,0,0,1,-6.334588,-77.85874,formulario_campo,0,0,0,0
RC0000312,L000312,F0096,2025-09-11,TEC11,Si,24,0,0,0,0,0,1,1,-6.146742,-77.810326,dashboard_acopio,0,0,1,0
RC0000313,L000313,F0120,2025-07-20,TEC08,No,-1,1,0,1,0,1,0,0,-6.221057,-77.875753,formulario_campo,2,1,0,0
RC0000314,L000314,F0019,2026-08-11,TEC11,Si,41,0,1,1,1,1,1,1,-6.227521,-77.859414,cola_kafka,3,0,1,0
RC0000315,L000315,F0089,2026-05-29,TEC10,Si,36,0,0,1,0,1,0,1,-6.213327,-77.849877,formulario_campo,1,0,1,0
RC0000316,L000316,F0118,2025-08-21,TEC06,Si,13,1,1,0,0,1,1,1,-6.276067,-77.832322,formulario_campo,2,0,1,0
RC0000317,L000317,F0054,2026-05-04,TEC11,Si,15,0,0,1,0,1,1,1,-6.194938,-77.865088,cola_kafka,1,0,1,0
RC0000318,L000318,F0096,2025-10-22,TEC09,No,-1,0,0,0,1,1,1,1,-6.146482,-77.80959,formulario_campo,1,0,0,0
RC0000319,L000319,F0099,2025-05-28,TEC12,Si,23,0,0,0,1,1,0,0,-6.175722,-77.805677,dashboard_acopio,1,0,1,0
RC0000320,L000320,F0050,2025-05-21,TEC04,No_se_sabe,-1,0,0,0,1,1,1,1,-6.29984,-77.914808,cola_kafka,1,0,0,1
RC0000321,L000321,F0043,2026-08-20,TEC05,Si,37,0,0,1,1,1,0,0,-6.173414,-77.94463,cola_kafka,2,0,1,0
RC0000322,L000322,F0007,2026-07-24,TEC11,No,-1,0,0,0,0,0,1,1,-6.196906,-77.904437,formulario_campo,0,0,0,0
RC0000323,L000323,F0068,2025-04-23,TEC02,Si,44,0,0,1,1,1,1,0,-6.154767,-77.879674,formulario_campo,2,0,1,0
RC0000324,L000324,F0073,2025-10-23,TEC06,Si,23,0,1,1,0,1,0,0,-6.196226,-77.917653,formulario_campo,2,0,1,0
RC0000325,L000325,F0056,2025-07-22,TEC02,Si,1,1,0,1,0,1,1,0,-6.20714,-77.900563,formulario_campo,2,0,1,0
RC0000326,L000326,F0053,2025-04-11,TEC10,No,-1,0,0,0,0,0,0,1,-6.259194,-77.902707,formulario_campo,0,0,0,0
RC0000327,L000327,F0102,2025-04-18,TEC11,Si,5,0,0,1,0,1,1,1,-6.275606,-77.943289,dashboard_acopio,1,0,1,0
RC0000328,L000328,F0063,2026-05-15,TEC07,No,-1,0,0,1,1,1,1,1,-6.241939,-77.959245,formulario_campo,2,0,0,0
RC0000329,L000329,F0005,2026-06-23,TEC07,No,-1,0,0,0,0,0,1,1,-6.20467,-77.897636,dashboard_acopio,0,0,0,0
RC0000330,L000330,F0074,2026-06-09,TEC08,No,-1,0,1,0,0,1,1,1,-6.274522,-77.870338,formulario_campo,1,0,0,0
RC0000331,L000331,F0068,2026-04-03,TEC10,No,-1,0,1,0,0,1,1,0,-6.153926,-77.879974,dashboard_acopio,1,0,0,0
RC0000332,L000332,F0093,2026-07-21,TEC03,Si,4,1,0,0,1,1,1,1,-6.244272,-77.905472,formulario_campo,2,0,1,0
RC0000333,L000333,F0081,2025-08-14,TEC04,Si,43,0,0,0,1,1,1,1,-6.149145,-77.939802,formulario_campo,1,0,1,0
RC0000334,L000334,F0003,2025-08-23,TEC01,Si,20,1,0,0,1,1,1,0,-6.215151,-77.820813,formulario_campo,2,0,1,0
RC0000335,L000335,F0045,2025-06-12,TEC04,Si,43,1,0,1,0,1,0,0,-6.249414,-77.829294,cola_kafka,2,1,1,0
RC0000336,L000336,F0094,2025-04-24,TEC02,Si,20,0,0,1,1,1,1,1,-6.268908,-77.941381,dashboard_acopio,2,0,1,0
RC0000337,L000337,F0002,2025-06-25,TEC08,Si,3,1,0,0,1,1,1,0,-6.219725,-77.931088,cola_kafka,2,0,1,0
RC0000338,L000338,F0075,2026-04-11,TEC06,Si,10,0,0,0,0,0,1,1,-6.227383,-77.937283,cola_kafka,0,0,1,0
RC0000339,L000339,F0021,2026-04-09,TEC08,No_se_sabe,-1,1,0,0,0,1,1,1,-6.289611,-77.862879,formulario_campo,1,0,0,1
RC0000340,L000340,F0001,2026-06-21,TEC06,No,-1,0,1,0,1,1,1,0,-6.237135,-77.780226,formulario_campo,2,0,0,0
RC0000341,L000341,F0009,2025-03-12,TEC12,Si,43,1,0,0,1,1,1,1,-6.273289,-77.826487,formulario_campo,2,0,1,0
RC0000342,L000342,F0060,2026-05-20,TEC06,No_se_sabe,-1,0,1,1,0,1,1,1,-6.299176,-77.830933,formulario_campo,2,0,0,1
RC0000343,L000343,F0053,2025-06-07,TEC07,No,-1,0,0,0,0,0,0,1,-6.260517,-77.903433,formulario_campo,0,0,0,0
RC0000344,L000344,F0028,2025-09-24,TEC10,No,-1,0,1,0,0,1,1,0,-6.232731,-77.852494,cola_kafka,1,0,0,0
RC0000345,L000345,F0116,2026-02-19,TEC12,Si,30,0,0,1,0,1,0,0,-6.226348,-77.847482,formulario_campo,1,0,1,0
RC0000346,L000346,F0078,2025-08-28,TEC01,No,-1,0,0,0,1,1,1,1,-6.260642,-77.819325,cola_kafka,1,0,0,0
RC0000347,L000347,F0038,2025-09-22,TEC10,Si,16,0,0,0,1,1,1,1,-6.241559,-77.855912,formulario_campo,1,0,1,0
RC0000348,L000348,F0059,2025-08-25,TEC07,Si,36,1,0,1,1,1,0,0,-6.24848,-77.97374,formulario_campo,3,1,1,0
RC0000349,L000349,F0005,2025-04-06,TEC02,Si,26,0,1,1,1,1,0,0,-6.204872,-77.897085,dashboard_acopio,3,0,1,0
RC0000350,L000350,F0073,2025-09-14,TEC06,Si,9,0,0,0,0,0,1,1,-6.196375,-77.918545,cola_kafka,0,0,1,0
RC0000351,L000351,F0013,2026-04-13,TEC01,No_se_sabe,-1,0,0,0,0,0,1,1,-6.149548,-77.809093,cola_kafka,0,0,0,1
RC0000352,L000352,F0012,2025-09-10,TEC06,Si,16,1,1,1,0,1,0,0,-6.227482,-77.899179,formulario_campo,3,1,1,0
RC0000353,L000353,F0078,2025-09-17,TEC05,No,-1,1,0,0,0,1,1,1,-6.260936,-77.819554,formulario_campo,1,0,0,0
RC0000354,L000354,F0060,2025-11-28,TEC06,No_se_sabe,-1,1,1,0,0,1,0,0,-6.300533,-77.82838,dashboard_acopio,2,1,0,1
RC0000355,L000355,F0003,2026-04-11,TEC10,No,-1,0,0,0,0,0,1,1,-6.214549,-77.820371,dashboard_acopio,0,0,0,0
RC0000356,L000356,F0028,2026-07-06,TEC05,No,-1,0,0,1,0,1,1,1,-6.234057,-77.852426,formulario_campo,1,0,0,0
RC0000357,L000357,F0001,2025-04-21,TEC05,No,-1,0,0,0,0,0,1,1,-6.235171,-77.780734,dashboard_acopio,0,0,0,0
RC0000358,L000358,F0037,2025-09-20,TEC12,Si,26,0,1,0,1,1,0,0,-6.201119,-77.860791,formulario_campo,2,0,1,0
RC0000359,L000359,F0099,2026-05-31,TEC03,No_se_sabe,-1,0,0,0,0,0,1,1,-6.175823,-77.805683,formulario_campo,0,0,0,1
RC0000360,L000360,F0049,2026-06-03,TEC04,No_se_sabe,-1,0,0,0,0,0,1,1,-6.195233,-77.914596,formulario_campo,0,0,0,1
RC0000361,L000361,F0109,2025-11-17,TEC02,No_se_sabe,-1,0,0,1,1,1,1,1,-6.251992,-77.891313,dashboard_acopio,2,0,0,1
RC0000362,L000362,F0089,2025-04-14,TEC11,No_se_sabe,-1,0,0,1,0,1,1,0,-6.213397,-77.850535,formulario_campo,1,0,0,1
RC0000363,L000363,F0076,2025-08-29,TEC05,Si,7,0,0,1,0,1,0,0,-6.314738,-77.908281,formulario_campo,1,0,1,0
RC0000364,L000364,F0024,2026-04-03,TEC11,No,-1,0,0,0,1,1,0,1,-6.334471,-77.802506,formulario_campo,1,0,0,0
RC0000365,L000365,F0072,2025-06-23,TEC03,Si,15,0,0,1,0,1,1,0,-6.083058,-77.827982,formulario_campo,1,0,1,0
RC0000366,L000366,F0046,2025-09-18,TEC02,No,-1,0,1,0,1,1,0,0,-6.280441,-77.880828,dashboard_acopio,2,0,0,0
RC0000367,L000367,F0062,2026-05-28,TEC10,No,-1,0,0,0,0,0,1,1,-6.195705,-77.846418,dashboard_acopio,0,0,0,0
RC0000368,L000368,F0027,2026-06-24,TEC03,Si,20,1,0,0,0,1,0,1,-6.279155,-77.793464,dashboard_acopio,1,1,1,0
RC0000369,L000369,F0077,2025-08-16,TEC09,Si,19,0,1,0,1,1,1,1,-6.226662,-77.836452,formulario_campo,2,0,1,0
RC0000370,L000370,F0050,2025-09-14,TEC05,No_se_sabe,-1,1,0,1,1,1,1,0,-6.300089,-77.914495,formulario_campo,3,0,0,1
