finca_id,fecha,velocidad_viento_kmh,direccion_viento_deg,temperatura_c,humedad_relativa_pct,precipitacion_mm
F0001,2026-03-24,10.6,9.8,22.43,73.1,0.0
F0001,2026-03-25,3.96,359.7,29.02,76.2,0.0
F0001,2026-03-26,10.07,7.7,23.79,71.6,0.0
F0001,2026-03-27,5.82,3.6,23.21,74.9,10.14
F0001,2026-03-28,9.25,280.3,26.84,93.0,40.81
F0001,2026-03-29,11.61,286.5,28.3,73.4,0.0
F0001,2026-03-30,7.99,123.5,26.22,81.1,0.0
F0001,2026-03-31,4.98,334.5,25.56,75.1,14.96
F0001,2026-04-01,2.78,350.7,23.19,79.4,11.47
F0001,2026-04-02,4.46,356.0,22.87,73.0,0.0
F0001,2026-04-03,4.37,50.2,25.93,72.8,0.0
F0001,2026-04-04,11.56,344.2,25.95,82.4,0.0
F0001,2026-04-05,1.6,353.2,25.17,72.6,4.78
F0001,2026-04-06,3.91,341.6,25.23,77.9,0.0
F0001,2026-04-07,9.49,291.3,22.31,82.0,4.17
F0001,2026-04-08,11.02,79.1,27.73,82.2,4.61
F0001,2026-04-09,6.67,51.4,26.23,80.9,18.85
F0001,2026-04-10,3.18,358.9,24.41,79.7,8.3
F0001,2026-04-11,5.49,333.1,22.56,79.0,3.42
F0001,2026-04-12,9.37,34.1,26.77,89.3,0.0
F0001,2026-04-13,5.43,346.3,27.38,81.3,0.0
F0001,2026-04-14,12.18,92.4,26.19,76.7,0.0
F0001,2026-04-15,5.83,270.5,25.29,69.1,0.0
F0001,2026-04-16,21.06,8.4,26.05,75.3,3.47
F0001,2026-04-17,9.9,309.6,26.82,76.7,10.86
F0001,2026-04-18,4.96,39.3,26.87,77.2,1.59
F0001,2026-04-19,9.51,310.1,27.9,74.5,6.31
F0001,2026-04-20,19.76,358.3,23.01,85.9,5.66
F0001,2026-04-21,4.03,4.2,23.42,75.4,0.0
F0001,2026-04-22,10.19,292.0,29.09,85.2,0.0
F0001,2026-04-23,6.3,97.1,26.73,72.3,0.0
F0001,2026-04-24,5.35,317.1,25.01,78.7,0.0
F0001,2026-04-25,6.31,298.8,23.79,72.4,7.27
F0001,2026-04-26,4.81,33.3,23.99,80.7,0.0
F0001,2026-04-27,4.77,53.1,25.95,73.6,0.76
F0001,2026-04-28,3.49,92.0,23.76,79.7,0.0
F0001,2026-04-29,16.23,57.6,22.36,75.6,0.0
F0001,2026-04-30,6.73,318.8,22.63,83.2,16.28
F0001,2026-05-01,4.66,346.6,26.8,79.1,3.41
F0001,2026-05-02,10.08,37.4,25.42,80.8,0.0
F0001,2026-05-03,4.9,26.9,24.5,84.3,12.97
F0001,2026-05-04,1.8,353.2,21.51,79.7,0.0
F0001,2026-05-05,6.73,248.8,24.92,78.1,0.41
F0001,2026-05-06,6.88,95.7,22.97,79.8,4.24
F0001,2026-05-07,4.0,276.1,24.22,86.7,10.33
F0001,2026-05-08,3.97,61.1,23.84,78.7,5.2
F0001,2026-05-09,2.9,76.3,27.2,87.4,12.98
F0001,2026-05-10,5.97,88.7,25.79,88.0,12.79
F0001,2026-05-11,4.8,294.3,22.09,81.4,12.44
F0001,2026-05-12,4.12,35.4,25.37,81.8,4.18
F0001,2026-05-13,6.99,327.9,25.65,82.5,12.01
F0001,2026-05-14,6.63,2.2,21.23,88.7,14.09
F0001,2026-05-15,5.12,1.5,23.8,82.2,6.24
F0001,2026-05-16,9.62,348.3,23.16,83.5,1.74
F0001,2026-05-17,4.65,20.9,22.88,80.0,4.29
F0001,2026-05-18,4.85,243.2,23.19,81.4,0.0
F0001,2026-05-19,5.87,28.0,22.99,84.9,0.0
F0001,2026-05-20,6.38,26.1,25.02,83.9,0.0
F0001,2026-05-21,4.09,47.5,24.62,69.0,0.0
F0001,2026-05-22,3.43,312.6,23.34,77.7,10.34
F0001,2026-05-23,6.21,324.3,22.86,79.5,0.0
F0001,2026-05-24,1.35,64.7,22.95,77.5,9.52
F0001,2026-05-25,7.14,28.6,26.41,84.3,16.32
F0001,2026-05-26,5.39,239.3,24.91,75.9,0.0
F0001,2026-05-27,7.02,268.5,22.34,78.9,0.0
F0001,2026-05-28,7.12,353.4,24.9,81.7,0.0
F0001,2026-05-29,11.57,299.2,23.44,90.1,38.09
F0001,2026-05-30,2.41,359.1,21.85,90.1,18.43
F0001,2026-05-31,5.87,260.3,22.71,99.8,14.39
F0001,2026-06-01,6.37,32.5,20.9,86.8,19.64
F0001,2026-06-02,9.44,106.0,23.96,88.5,18.29
F0001,2026-06-03,1.61,26.8,24.74,84.9,3.12
F0001,2026-06-04,4.14,88.7,24.2,91.0,4.81
F0001,2026-06-05,5.73,23.3,25.6,80.1,0.0
F0001,2026-06-06,4.24,10.5,23.42,87.2,3.56
F0001,2026-06-07,3.75,343.1,23.12,85.1,11.64
F0001,2026-06-08,2.99,226.7,23.45,88.6,7.65
F0001,2026-06-09,3.82,351.4,24.6,85.2,30.88
F0001,2026-06-10,1.76,7.4,22.81,82.3,3.1
F0001,2026-06-11,3.81,326.7,27.34,84.6,0.0
F0001,2026-06-12,7.89,72.8,19.61,78.6,9.43
F0001,2026-06-13,4.41,333.0,22.12,94.2,11.61
F0001,2026-06-14,3.95,33.1,22.02,86.8,0.9
F0001,2026-06-15,3.52,72.5,23.76,83.0,4.59
F0001,2026-06-16,5.28,64.3,19.41,87.8,0.89
F0001,2026-06-17,2.89,83.8,23.73,77.6,4.9
F0001,2026-06-18,7.04,324.3,23.44,75.9,0.0
F0001,2026-06-19,2.31,35.5,23.55,93.1,2.59
F0001,2026-06-20,2.43,354.6,23.07,97.2,5.41
F0001,2026-06-21,4.28,47.1,20.74,82.6,6.81
F0001,2026-06-22,1.66,319.0,22.64,84.6,0.0
F0001,2026-06-23,8.52,25.1,19.67,98.0,15.36
F0001,2026-06-24,3.05,10.4,21.44,89.2,7.89
F0001,2026-06-25,6.75,351.5,23.95,88.5,0.95
F0001,2026-06-26,6.82,348.6,20.41,88.4,9.53
F0001,2026-06-27,5.69,87.4,22.71,80.8,0.0
F0001,2026-06-28,4.65,330.1,22.69,84.9,5.07
F0001,2026-06-29,3.89,12.9,20.63,81.4,0.0
F0001,2026-06-30,3.7,112.4,21.81,81.7,0.0
F0001,2026-07-01,5.46,33.1,23.3,88.1,15.79
F0001,2026-07-02,2.05,343.9,22.75,87.2,0.0
F0001,2026-07-03,3.0,115.8,21.0,84.6,0.0
F0001,2026-07-04,7.98,331.4,25.76,80.4,6.01
F0001,2026-07-05,5.08,85.7,23.25,88.1,12.36
F0001,2026-07-06,4.65,271.3,21.49,100.0,61.12
F0001,2026-07-07,2.12,9.3,21.72,83.1,2.35
F0001,2026-07-08,4.19,55.1,21.4,80.4,6.37
F0001,2026-07-09,6.49,34.4,21.64,81.4,0.55
F0001,2026-07-10,3.52,30.1,22.48,89.8,2.51
F0001,2026-07-11,5.16,46.1,21.68,84.0,10.92
F0001,2026-07-12,5.03,287.6,22.26,83.0,0.0
F0001,2026-07-13,6.68,26.1,20.43,86.2,0.49
F0001,2026-07-14,2.92,28.2,21.82,86.8,12.54
F0001,2026-07-15,3.6,117.4,23.31,89.4,5.56
F0001,2026-07-16,3.32,51.2,23.97,86.6,0.0
F0001,2026-07-17,1.54,150.6,21.37,86.3,0.0
F0001,2026-07-18,3.87,81.0,22.11,87.7,4.95
F0001,2026-07-19,3.85,320.2,22.05,93.1,24.2
F0001,2026-07-20,1.75,56.3,26.5,90.1,0.0
F0001,2026-07-21,5.72,4.1,23.39,83.1,1.67
F0001,2026-07-22,4.27,87.2,22.14,80.4,13.76
F0001,2026-07-23,8.14,0.4,23.49,83.8,0.0
F0001,2026-07-24,3.65,78.3,23.13,80.3,0.0
F0001,2026-07-25,6.77,2.1,20.75,94.7,18.27
F0001,2026-07-26,9.14,50.9,22.7,91.6,10.09
F0001,2026-07-27,7.33,11.2,20.73,92.8,4.04
F0001,2026-07-28,5.29,16.4,21.68,84.3,0.33
F0001,2026-07-29,6.49,325.5,24.54,89.7,0.12
F0001,2026-07-30,7.44,65.5,23.36,84.0,10.34
F0001,2026-07-31,4.54,23.9,17.94,82.6,5.84
F0001,2026-08-01,2.7,40.7,23.36,89.8,0.95
F0001,2026-08-02,3.25,311.4,21.93,82.2,11.22
F0001,2026-08-03,4.52,346.0,22.06,89.9,0.67
F0001,2026-08-04,2.85,20.8,21.23,95.2,14.12
F0001,2026-08-05,7.65,77.0,22.09,73.7,10.1
F0001,2026-08-06,2.53,6.4,22.55,92.9,1.48
F0001,2026-08-07,3.91,16.7,20.26,84.4,0.71
F0001,2026-08-08,10.91,33.8,21.91,86.3,6.59
F0001,2026-08-09,2.29,331.9,22.68,78.0,3.58
F0001,2026-08-10,2.75,5.5,21.93,89.3,2.01
F0001,2026-08-11,2.64,283.7,22.28,92.9,8.48
F0001,2026-08-12,2.73,46.2,23.35,93.3,2.85
F0001,2026-08-13,7.13,332.2,22.73,94.6,17.43
F0001,2026-08-14,5.2,26.6,21.91,92.2,1.04
F0001,2026-08-15,3.14,323.3,23.61,90.9,0.55
F0001,2026-08-16,3.97,15.3,23.25,97.7,12.48
F0001,2026-08-17,2.82,339.6,23.96,89.2,17.33
F0001,2026-08-18,2.4,20.8,23.9,84.5,4.47
F0001,2026-08-19,9.55,337.6,21.92,87.5,2.57
F0001,2026-08-20,8.07,27.5,19.43,86.7,1.99
F0001,2026-08-21,15.75,51.7,22.01,95.2,14.39
F0001,2026-08-22,2.92,51.4,23.71,96.7,29.86
F0001,2026-08-23,6.25,102.9,21.16,85.3,10.64
F0001,2026-08-24,3.72,8.5,24.84,82.4,0.0
F0001,2026-08-25,3.9,4.7,24.13,84.0,7.0
F0001,2026-08-26,11.59,35.7,24.51,80.9,0.0
F0001,2026-08-27,3.56,36.3,23.32,81.2,0.0
F0001,2026-08-28,3.91,215.2,21.1,84.9,7.89
F0001,2026-08-29,5.06,271.9,19.79,81.5,0.3
F0001,2026-08-30,3.05,306.3,25.06,94.2,16.85
F0001,2026-08-31,5.0,20.8,24.96,79.7,0.41
F0002,2025-01-01,8.95,139.2,28.0,66.4,0.0
F0002,2025-01-02,4.5,272.9,28.33,76.3,7.58
F0002,2025-01-03,9.26,206.9,28.92,80.7,0.0
F0002,2025-01-04,15.73,258.4,26.42,63.9,0.0
F0002,2025-01-05,29.39,190.2,27.63,73.2,0.0
F0002,2025-01-06,8.88,220.9,27.17,77.7,0.0
F0002,2025-01-07,4.77,196.3,29.86,65.9,0.0
F0002,2025-01-08,12.95,276.7,27.34,88.5,46.03
F0002,2025-01-09,5.14,214.9,29.56,76.6,0.0
F0002,2025-01-10,19.95,233.5,26.34,72.6,0.0
F0002,2025-01-11,4.85,210.3,27.29,71.3,0.0
F0002,2025-01-12,6.67,316.4,27.57,64.6,0.0
F0002,2025-01-13,9.19,285.3,31.17,63.9,8.34
F0002,2025-01-14,10.14,222.2,27.54,64.4,0.0
F0002,2025-01-15,11.35,231.9,31.17,73.4,10.77
F0002,2025-01-16,7.17,161.7,26.92,69.0,0.0
F0002,2025-01-17,10.17,192.2,29.86,65.2,6.51
F0002,2025-01-18,8.92,178.0,25.26,67.5,0.0
F0002,2025-01-19,12.43,231.6,29.74,77.5,0.0
F0002,2025-01-20,8.18,186.0,28.19,70.7,0.0
F0002,2025-01-21,4.35,177.4,25.24,73.7,0.0
F0002,2025-01-22,8.67,213.2,28.72,75.0,0.0
F0002,2025-01-23,13.28,286.4,29.51,72.3,0.0
F0002,2025-01-24,4.3,237.3,29.57,74.6,6.37
F0002,2025-01-25,9.68,266.5,28.98,64.3,0.0
F0002,2025-01-26,16.38,265.9,28.38,74.4,0.0
F0002,2025-01-27,17.73,176.9,26.67,73.7,0.0
F0002,2025-01-28,19.98,146.1,27.46,77.1,0.0
F0002,2025-01-29,7.99,153.2,30.98,70.0,0.0
F0002,2025-01-30,7.25,151.8,29.35,70.7,0.0
F0002,2025-01-31,8.28,212.8,29.17,72.3,0.0
F0002,2025-02-01,6.95,3.3,27.12,88.4,29.57
F0002,2025-02-02,9.27,244.7,25.69,69.4,0.0
F0002,2025-02-03,10.07,213.7,25.29,69.0,0.0
F0002,2025-02-04,17.86,170.5,27.65,83.2,5.51
F0002,2025-02-05,2.24,221.3,28.03,71.2,0.0
F0002,2025-02-06,12.44,171.5,29.35,77.6,2.41
F0002,2025-02-07,4.44,183.3,27.91,53.1,0.0
F0002,2025-02-08,4.5,307.2,29.88,62.5,0.0
F0002,2025-02-09,16.58,320.8,26.35,73.2,0.0
F0002,2025-02-10,9.01,254.5,27.74,82.5,5.86
F0002,2025-02-11,6.67,227.2,27.36,74.8,0.0
F0002,2025-02-12,14.73,281.5,28.09,66.4,2.76
F0002,2025-02-13,10.82,248.3,27.52,70.2,0.0
F0002,2025-02-14,4.48,184.1,29.08,70.0,0.0
F0002,2025-02-15,6.86,222.6,29.65,81.8,1.13
F0002,2025-02-16,19.25,211.0,29.76,85.9,2.65
F0002,2025-02-17,12.73,197.5,28.95,63.9,0.0
F0002,2025-02-18,4.48,102.2,29.43,65.1,2.38
F0002,2025-02-19,6.04,275.2,27.9,74.2,2.03
F0002,2025-02-20,3.32,279.2,27.69,65.6,0.0
F0002,2025-02-21,23.27,149.9,25.97,66.4,0.0
F0002,2025-02-22,11.12,218.2,26.43,70.0,0.0
F0002,2025-02-23,7.15,248.8,25.64,78.5,19.58
F0002,2025-02-24,7.46,183.9,28.51,78.1,5.7
F0002,2025-02-25,6.84,216.5,23.36,80.8,11.68
F0002,2025-02-26,7.06,192.0,30.21,64.5,0.0
F0002,2025-02-27,6.4,147.0,26.55,77.0,0.0
F0002,2025-02-28,8.04,196.3,23.76,75.5,0.0
F0002,2025-03-01,4.23,172.3,26.45,74.6,0.0
F0002,2025-03-02,12.84,125.0,29.97,75.9,7.02
F0002,2025-03-03,12.26,192.4,25.43,71.6,18.16
F0002,2025-03-04,6.94,116.2,27.29,74.1,0.0
F0002,2025-03-05,5.63,125.4,27.22,81.6,0.0
F0002,2025-03-06,3.41,214.5,25.51,62.8,2.51
F0002,2025-03-07,6.95,203.1,26.65,77.0,0.0
F0002,2025-03-08,3.35,231.0,25.39,76.7,0.0
F0002,2025-03-09,10.98,284.6,26.64,84.1,14.51
F0002,2025-03-10,4.71,222.4,29.27,85.7,4.25
F0002,2025-03-11,18.08,140.3,27.92,78.2,0.0
F0002,2025-03-12,3.52,199.0,27.62,80.2,4.65
F0002,2025-03-13,9.24,216.1,26.61,82.7,19.87
F0002,2025-03-14,10.26,267.4,25.14,76.2,0.0
F0002,2025-03-15,8.56,215.7,26.48,74.0,2.21
F0002,2025-03-16,9.28,248.5,26.14,87.2,0.0
F0002,2025-03-17,5.93,270.0,27.12,78.1,8.51
F0002,2025-03-18,1.89,198.3,25.43,87.0,0.0
F0002,2025-03-19,16.34,170.9,27.34,73.4,0.0
F0002,2025-03-20,4.35,175.9,30.04,84.7,0.0
F0002,2025-03-21,8.55,313.5,28.66,71.3,0.0
F0002,2025-03-22,7.37,32.2,27.68,67.5,0.0
F0002,2025-03-23,4.44,195.3,23.53,75.0,0.0
F0002,2025-03-24,2.28,138.7,28.63,73.1,0.0
F0002,2025-03-25,9.95,250.8,27.24,64.8,0.0
F0002,2025-03-26,6.82,209.6,26.42,80.0,0.0
F0002,2025-03-27,10.97,217.8,28.47,75.3,0.0
F0002,2025-03-28,5.41,280.1,24.26,80.7,0.0
F0002,2025-03-29,4.04,332.6,26.24,77.1,0.0
F0002,2025-03-30,6.11,255.1,25.65,72.0,0.0
F0002,2025-03-31,5.63,290.7,23.06,89.1,9.8
F0002,2025-04-01,14.29,224.6,24.75,76.4,0.0
F0002,2025-04-02,8.49,324.5,26.84,82.4,0.0
F0002,2025-04-03,7.7,281.6,25.05,84.9,0.0
F0002,2025-04-04,17.54,278.0,22.68,83.8,6.16
F0002,2025-04-05,3.18,204.1,26.49,74.8,0.0
F0002,2025-04-06,5.05,315.7,25.79,87.6,2.68
F0002,2025-04-07,5.72,216.6,24.06,82.1,12.53
F0002,2025-04-08,7.5,222.6,25.03,78.0,7.65
F0002,2025-04-09,9.13,168.0,25.47,80.0,0.0
F0002,2025-04-10,7.57,130.6,28.41,65.6,0.0
F0002,2025-04-11,3.25,300.4,25.53,87.1,8.8
F0002,2025-04-12,5.98,179.1,25.06,93.2,17.95
F0002,2025-04-13,9.79,43.6,24.4,93.9,30.13
F0002,2025-04-14,11.6,273.8,26.31,73.9,0.0
F0002,2025-04-15,4.76,258.3,25.74,79.7,13.56
F0002,2025-04-16,7.03,214.9,24.86,86.5,2.59
F0002,2025-04-17,3.9,192.2,25.01,77.4,0.81
F0002,2025-04-18,18.85,182.4,26.84,83.0,0.0
F0002,2025-04-19,3.31,204.3,24.04,73.9,0.0
F0002,2025-04-20,12.47,178.0,26.08,79.3,10.64
F0002,2025-04-21,13.7,199.2,28.94,80.2,0.0
F0002,2025-04-22,3.17,208.3,25.21,72.9,0.0
F0002,2025-04-23,13.14,249.5,25.27,76.3,2.26
F0002,2025-04-24,8.09,205.9,26.71,73.9,0.0
F0002,2025-04-25,10.66,211.4,25.02,82.0,0.0
F0002,2025-04-26,3.11,208.6,24.12,83.0,1.14
F0002,2025-04-27,7.18,135.8,26.9,85.4,0.0
F0002,2025-04-28,8.7,250.0,24.41,75.3,0.0
F0002,2025-04-29,6.28,177.1,29.05,78.0,0.0
F0002,2025-04-30,9.39,145.6,25.16,88.2,26.59
F0002,2025-05-01,4.89,189.8,25.86,88.7,18.89
F0002,2025-05-02,4.0,347.1,23.27,87.8,37.67
F0002,2025-05-03,1.38,243.1,22.54,77.5,0.0
F0002,2025-05-04,5.97,218.2,25.45,80.3,2.57
F0002,2025-05-05,5.52,207.7,25.85,75.1,11.64
F0002,2025-05-06,4.62,172.5,25.33,81.0,1.67
F0002,2025-05-07,6.57,287.4,27.55,77.4,8.11
F0002,2025-05-08,6.82,265.9,24.97,82.9,13.17
F0002,2025-05-09,3.77,238.3,26.98,82.8,0.0
F0002,2025-05-10,11.92,250.3,26.81,84.2,4.7
F0002,2025-05-11,5.39,216.6,27.51,78.4,1.32
F0002,2025-05-12,4.51,248.2,28.95,90.7,2.23
F0002,2025-05-13,2.93,233.3,22.61,71.9,0.0
F0002,2025-05-14,6.03,187.2,26.26,90.5,0.0
F0002,2025-05-15,4.04,229.1,26.61,81.2,2.39
F0002,2025-05-16,3.84,213.0,24.32,68.5,2.81
F0002,2025-05-17,4.97,274.2,23.17,85.1,0.0
F0002,2025-05-18,4.6,217.3,24.44,80.6,11.85
F0002,2025-05-19,2.57,211.4,23.48,80.8,1.53
F0002,2025-05-20,3.98,318.8,24.8,84.1,0.0
F0002,2025-05-21,6.13,243.5,25.49,76.1,4.59
F0002,2025-05-22,4.89,223.2,24.77,85.7,0.0
F0002,2025-05-23,2.4,325.5,23.36,93.9,22.28
F0002,2025-05-24,9.87,144.1,25.5,88.3,0.0
F0002,2025-05-25,5.88,140.0,23.64,77.2,0.0
F0002,2025-05-26,3.62,204.0,26.33,85.0,8.13
F0002,2025-05-27,3.3,251.7,26.16,77.9,8.1
F0002,2025-05-28,1.58,203.1,23.92,86.1,0.06
F0002,2025-05-29,0.95,191.2,24.8,82.1,0.09
F0002,2025-05-30,4.09,207.0,24.01,84.1,19.71
F0002,2025-05-31,4.23,253.4,24.85,80.6,0.0
F0002,2025-06-01,9.03,202.3,20.89,86.9,0.27
F0002,2025-06-02,3.7,207.3,22.47,94.2,47.73
F0002,2025-06-03,1.94,249.9,21.68,84.6,0.0
F0002,2025-06-04,3.83,329.5,22.8,82.2,4.61
F0002,2025-06-05,3.35,201.6,25.3,76.2,0.0
F0002,2025-06-06,2.38,225.4,25.88,87.7,7.34
F0002,2025-06-07,5.29,271.0,26.42,84.8,0.0
F0002,2025-06-08,1.92,186.1,21.9,84.5,2.34
F0002,2025-06-09,7.87,122.5,23.18,99.5,34.14
F0002,2025-06-10,3.11,189.0,23.72,81.5,0.0
F0002,2025-06-11,3.13,134.5,24.93,85.1,11.89
F0002,2025-06-12,4.45,199.3,23.41,79.7,0.0
F0002,2025-06-13,3.15,263.1,23.68,88.2,0.0
F0002,2025-06-14,4.61,235.2,25.53,85.4,15.33
F0002,2025-06-15,3.38,322.7,24.62,82.4,0.0
F0002,2025-06-16,2.36,251.5,21.77,99.0,21.21
F0002,2025-06-17,4.83,268.8,29.85,83.8,4.38
F0002,2025-06-18,9.71,259.0,23.38,83.8,12.9
F0002,2025-06-19,3.33,202.6,23.01,88.0,6.37
F0002,2025-06-20,2.19,243.5,24.97,84.9,11.7
F0002,2025-06-21,5.56,278.1,25.12,96.6,8.23
F0002,2025-06-22,4.23,206.5,25.44,86.1,9.16
F0002,2025-06-23,1.6,219.9,25.44,78.1,0.0
F0002,2025-06-24,4.9,245.0,23.52,89.7,4.28
F0002,2025-06-25,4.22,220.0,24.86,93.1,12.88
F0002,2025-06-26,7.48,154.7,23.35,80.1,1.16
F0002,2025-06-27,2.55,321.2,23.96,87.8,7.97
F0002,2025-06-28,3.57,81.7,22.56,93.4,14.09
F0002,2025-06-29,5.29,286.8,21.61,93.9,12.11
F0002,2025-06-30,8.63,195.6,27.08,83.8,0.4
F0002,2025-07-01,4.22,141.8,23.66,91.6,2.43
F0002,2025-07-02,2.28,219.2,24.82,75.6,1.16
F0002,2025-07-03,3.6,258.0,20.05,92.7,9.18
F0002,2025-07-04,4.07,270.8,23.21,88.3,7.2
F0002,2025-07-05,3.5,174.8,22.55,88.0,6.57
F0002,2025-07-06,4.71,177.2,24.6,94.2,32.41
F0002,2025-07-07,5.85,265.1,25.69,97.0,16.89
F0002,2025-07-08,4.65,317.4,21.99,94.9,41.93
F0002,2025-07-09,6.03,281.5,27.37,78.6,0.69
F0002,2025-07-10,3.15,168.8,21.42,95.9,16.12
F0002,2025-07-11,9.23,224.6,25.14,80.0,0.0
F0002,2025-07-12,5.22,248.7,24.95,91.7,5.03
F0002,2025-07-13,3.54,254.7,22.47,87.4,16.36
F0002,2025-07-14,2.22,199.2,23.2,99.9,14.91
F0002,2025-07-15,3.13,200.9,22.3,91.6,11.07
F0002,2025-07-16,2.44,162.6,22.69,86.5,0.43
F0002,2025-07-17,2.95,229.7,23.36,80.4,8.45
F0002,2025-07-18,4.31,321.5,22.15,84.1,0.0
F0002,2025-07-19,6.78,302.1,23.12,88.5,2.49
F0002,2025-07-20,2.31,224.4,25.65,84.8,5.21
F0002,2025-07-21,2.8,249.4,24.17,100.0,6.76
F0002,2025-07-22,1.84,206.6,22.52,90.0,6.98
F0002,2025-07-23,5.73,192.6,25.21,80.3,12.52
F0002,2025-07-24,7.02,199.3,22.42,89.0,14.79
F0002,2025-07-25,7.36,179.7,23.88,92.5,5.37
F0002,2025-07-26,4.14,136.2,23.38,79.8,0.05
F0002,2025-07-27,3.13,236.0,23.82,91.4,16.08
F0002,2025-07-28,3.42,222.6,22.83,78.7,0.01
F0002,2025-07-29,5.06,269.7,23.78,85.9,5.39
F0002,2025-07-30,2.67,161.9,23.06,86.5,3.0
F0002,2025-07-31,11.42,292.1,25.3,89.1,4.18
F0002,2025-08-01,3.41,201.9,25.22,87.8,0.0
F0002,2025-08-02,4.35,131.1,21.28,91.2,2.96
F0002,2025-08-03,3.89,238.2,23.31,90.2,0.85
F0002,2025-08-04,3.62,224.6,22.12,93.0,16.95
F0002,2025-08-05,5.26,199.5,23.45,83.9,0.0
F0002,2025-08-06,0.64,185.9,23.95,84.1,28.25
F0002,2025-08-07,3.03,212.2,22.3,84.0,0.42
F0002,2025-08-08,9.23,259.2,25.57,82.4,1.53
F0002,2025-08-09,9.21,217.6,22.16,85.6,3.26
F0002,2025-08-10,3.04,189.5,23.16,88.0,12.12
F0002,2025-08-11,10.91,317.4,18.29,89.9,4.85
F0002,2025-08-12,7.46,186.5,22.36,84.4,0.41
F0002,2025-08-13,1.57,168.9,24.66,82.2,0.0
F0002,2025-08-14,3.39,175.6,22.69,80.8,8.51
F0002,2025-08-15,4.32,243.1,23.74,86.1,0.08
F0002,2025-08-16,3.36,215.5,24.34,88.5,17.57
F0002,2025-08-17,2.42,280.7,22.55,90.5,10.96
F0002,2025-08-18,3.86,260.2,23.99,86.6,5.68
F0002,2025-08-19,3.15,270.6,23.48,84.2,2.7
F0002,2025-08-20,4.13,150.6,23.13,94.8,17.15
F0002,2025-08-21,4.18,103.2,23.27,94.2,0.0
F0002,2025-08-22,2.55,185.4,21.16,76.7,0.34
F0002,2025-08-23,6.62,176.9,23.06,80.6,7.39
F0002,2025-08-24,4.37,224.5,23.1,85.4,2.97
F0002,2025-08-25,3.78,240.0,23.11,85.5,6.18
F0002,2025-08-26,3.31,227.0,26.6,92.8,26.02
F0002,2025-08-27,10.02,260.4,25.58,79.5,0.0
F0002,2025-08-28,4.15,116.8,21.46,88.8,2.03
F0002,2025-08-29,6.56,217.5,24.03,90.2,21.49
F0002,2025-08-30,7.21,276.6,22.0,85.8,4.51
F0002,2025-08-31,7.74,203.5,24.76,82.2,0.75
F0002,2025-09-01,4.62,191.2,25.45,73.2,5.67
F0002,2025-09-02,3.01,284.8,28.01,79.4,2.04
F0002,2025-09-03,4.88,289.6,24.08,90.0,0.0
F0002,2025-09-04,2.4,252.7,25.24,87.8,2.88
F0002,2025-09-05,3.96,191.9,27.28,85.5,5.77
F0002,2025-09-06,1.98,142.8,24.14,80.8,0.0
F0002,2025-09-07,1.98,293.6,25.14,97.9,0.52
F0002,2025-09-08,4.83,188.3,25.39,81.5,5.16
F0002,2025-09-09,5.12,265.8,26.54,82.7,0.0
F0002,2025-09-10,1.95,45.9,23.72,86.2,20.29
F0002,2025-09-11,3.63,281.3,25.23,82.7,1.54
F0002,2025-09-12,1.68,243.9,25.92,79.7,0.0
F0002,2025-09-13,5.95,241.1,21.08,82.1,0.13
F0002,2025-09-14,1.87,129.4,26.52,83.2,0.0
F0002,2025-09-15,6.86,184.9,27.48,87.0,1.8
F0002,2025-09-16,8.63,214.1,23.97,80.7,0.0
F0002,2025-09-17,3.14,248.2,24.34,84.2,15.19
F0002,2025-09-18,1.87,235.5,24.91,82.3,6.86
F0002,2025-09-19,4.46,194.9,24.78,88.5,20.95
F0002,2025-09-20,6.13,208.8,27.12,75.4,8.2
F0002,2025-09-21,6.26,207.0,24.39,72.5,0.0
F0002,2025-09-22,4.26,267.5,23.74,71.4,0.0
F0002,2025-09-23,1.77,197.4,25.99,77.3,1.9
F0002,2025-09-24,1.32,243.0,23.08,92.4,33.17
F0002,2025-09-25,4.77,230.9,23.23,82.8,1.1
F0002,2025-09-26,3.0,257.0,25.11,83.4,0.0
F0002,2025-09-27,4.18,201.8,26.6,68.2,0.0
F0002,2025-09-28,6.12,204.5,25.68,85.7,0.0
F0002,2025-09-29,6.25,239.2,24.37,80.0,0.74
F0002,2025-09-30,5.98,293.7,24.08,72.8,0.0
F0002,2025-10-01,6.2,282.4,23.87,95.3,48.38
F0002,2025-10-02,5.82,193.0,22.73,83.4,3.01
F0002,2025-10-03,11.02,180.9,24.23,81.5,6.7
F0002,2025-10-04,4.55,307.8,25.69,77.9,0.0
F0002,2025-10-05,9.49,302.8,26.04,77.4,0.0
F0002,2025-10-06,8.07,214.0,26.99,82.9,0.0
F0002,2025-10-07,6.52,285.8,28.64,79.4,0.0
F0002,2025-10-08,6.34,196.6,25.65,77.8,6.42
F0002,2025-10-09,6.68,181.8,21.97,81.8,0.27
F0002,2025-10-10,3.53,300.1,22.58,76.4,0.0
F0002,2025-10-11,4.03,133.4,26.86,80.3,3.35
F0002,2025-10-12,5.12,82.2,24.3,83.7,16.38
F0002,2025-10-13,7.09,169.4,26.11,83.0,0.0
F0002,2025-10-14,6.56,235.0,27.57,81.5,17.24
F0002,2025-10-15,6.81,234.4,26.03,72.5,1.25
