muestra_id,lote_id,finca_id,agroquimico,kit,tipo_lectura,ppm_detectado,lod_ppm,umbral_ppm,is_detectado,excede_umbral,fecha_muestreo,laboratorio,operador,ppm_simulado_interno
M0000169,L000169,F0084,Glifosato,ELISA_GLY_96,Cuantitativo,0.30746,0.01,0.1,True,True,2026-05-20,LAB Acopio Norte,TEC07,0.30746
M0000170,L000170,F0001,Glifosato,ELISA_GLY_96,Cuantitativo,0.0058,0.01,0.1,False,False,2026-05-11,LAB Acopio Norte,TEC06,0.0058
M0000171,L000171,F0014,Glifosato,ELISA_GLY_96,Cuantitativo,0.00385,0.01,0.1,False,False,2025-08-27,LAB Acopio Norte,TEC09,0.00385
M0000172,L000172,F0017,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-10,LAB Movil Campana,TEC03,0.0
M0000173,L000173,F0059,Glifosato,ELISA_GLY_96,Cuantitativo,0.03197,0.01,0.1,True,False,2026-06-05,LAB Acopio Norte,TEC08,0.03197
M0000174,L000174,F0069,Glifosato,ELISA_GLY_96,Cuantitativo,0.00568,0.01,0.1,False,False,2026-01-27,LAB Acopio Norte,TEC06,0.00568
M0000175,L000175,F0001,Glifosato,ELISA_GLY_96,Cuantitativo,0.05032,0.01,0.1,True,False,2026-06-20,LAB Movil Campana,TEC05,0.05032
M0000176,L000176,F0078,Glifosato,ELISA_GLY_96,Cuantitativo,0.00078,0.01,0.1,False,False,2025-04-19,LAB Acopio Sur,TEC09,0.00078
M0000177,L000177,F0055,Glifosato,ELISA_GLY_96,Cuantitativo,0.00585,0.01,0.1,False,False,2025-09-24,LAB Acopio Sur,TEC04,0.00585
M0000178,L000178,F0040,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-23,LAB Acopio Norte,TEC04,0.0
M0000179,L000179,F0067,Glifosato,ELISA_GLY_96,Cuantitativo,0.01611,0.01,0.1,True,False,2026-04-12,LAB Acopio Sur,TEC01,0.01611
M0000180,L000180,F0051,Glifosato,ELISA_GLY_96,Cuantitativo,0.00516,0.01,0.1,False,False,2026-04-05,LAB Movil Campana,TEC02,0.00516
M0000181,L000181,F0082,Glifosato,ELISA_GLY_96,Cuantitativo,0.00717,0.01,0.1,False,False,2025-04-18,LAB Acopio Norte,TEC08,0.00717
M0000182,L000182,F0004,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-02,LAB Movil Campana,TEC12,0.0
M0000183,L000183,F0045,Glifosato,ELISA_GLY_96,Cuantitativo,1.44046,0.01,0.1,True,True,2026-03-04,LAB Movil Campana,TEC10,1.44046
M0000184,L000184,F0106,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-28,LAB Acopio Sur,TEC12,0.0
M0000185,L000185,F0056,Glifosato,ELISA_GLY_96,Cuantitativo,0.00293,0.01,0.1,False,False,2025-01-22,LAB Movil Campana,TEC09,0.00293
M0000186,L000186,F0075,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-05-22,LAB Movil Campana,TEC11,0.0
M0000187,L000187,F0108,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-10,LAB Acopio Sur,TEC06,0.0
M0000188,L000188,F0106,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-21,LAB Acopio Norte,TEC10,0.0
M0000189,L000189,F0043,Glifosato,ELISA_GLY_96,Cuantitativo,0.00573,0.01,0.1,False,False,2025-07-06,LAB Acopio Sur,TEC01,0.00573
M0000190,L000190,F0074,Glifosato,ELISA_GLY_96,Cuantitativo,0.09418,0.01,0.1,True,False,2025-04-06,LAB Acopio Sur,TEC06,0.09418
M0000191,L000191,F0094,Glifosato,ELISA_GLY_96,Cuantitativo,0.00456,0.01,0.1,False,False,2025-09-25,LAB Acopio Sur,TEC02,0.00456
M0000192,L000192,F0071,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-27,LAB Acopio Sur,TEC12,0.0
M0000193,L000193,F0051,Glifosato,ELISA_GLY_96,Cuantitativo,0.02376,0.01,0.1,True,False,2026-06-25,LAB Acopio Sur,TEC02,0.02376
M0000194,L000194,F0095,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-20,LAB Acopio Norte,TEC01,0.0
M0000195,L000195,F0099,Glifosato,ELISA_GLY_96,Cuantitativo,0.04513,0.01,0.1,True,False,2025-09-27,LAB Acopio Sur,TEC04,0.04513
M0000196,L000196,F0068,Glifosato,ELISA_GLY_96,Cuantitativo,0.00272,0.01,0.1,False,False,2025-08-21,LAB Movil Campana,TEC07,0.00272
M0000197,L000197,F0021,Glifosato,ELISA_GLY_96,Cuantitativo,0.00061,0.01,0.1,False,False,2025-04-29,LAB Acopio Norte,TEC08,0.00061
M0000198,L000198,F0043,Glifosato,ELISA_GLY_96,Cuantitativo,0.0043,0.01,0.1,False,False,2026-06-28,LAB Acopio Norte,TEC05,0.0043
M0000199,L000199,F0037,Glifosato,ELISA_GLY_96,Cuantitativo,0.0087,0.01,0.1,False,False,2026-01-21,LAB Movil Campana,TEC03,0.0087
M0000200,L000200,F0074,Glifosato,ELISA_GLY_96,Cuantitativo,0.0538,0.01,0.1,True,False,2025-08-23,LAB Acopio Sur,TEC06,0.0538
M0000201,L000201,F0031,Glifosato,ELISA_GLY_96,Cuantitativo,0.02431,0.01,0.1,True,False,2025-09-13,LAB Movil Campana,TEC06,0.02431
M0000202,L000202,F0006,Glifosato,ELISA_GLY_96,Cuantitativo,0.00391,0.01,0.1,False,False,2026-07-30,LAB Movil Campana,TEC09,0.00391
M0000203,L000203,F0040,Glifosato,ELISA_GLY_96,Cuantitativo,0.01426,0.01,0.1,True,False,2025-02-08,LAB Acopio Sur,TEC01,0.01426
M0000204,L000204,F0103,Glifosato,ELISA_GLY_96,Cuantitativo,0.35314,0.01,0.1,True,True,2026-08-12,LAB Acopio Norte,TEC02,0.35314
M0000205,L000205,F0066,Glifosato,ELISA_GLY_96,Cuantitativo,0.0054,0.01,0.1,False,False,2025-05-23,LAB Acopio Sur,TEC11,0.0054
M0000206,L000206,F0042,Glifosato,ELISA_GLY_96,Cuantitativo,0.09354,0.01,0.1,True,False,2025-01-23,LAB Movil Campana,TEC06,0.09354
M0000207,L000207,F0044,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-17,LAB Movil Campana,TEC11,0.0
M0000208,L000208,F0027,Glifosato,ELISA_GLY_96,Cuantitativo,0.0942,0.01,0.1,True,False,2025-10-11,LAB Acopio Norte,TEC09,0.0942
M0000209,L000209,F0090,Glifosato,ELISA_GLY_96,Cuantitativo,0.02009,0.01,0.1,True,False,2025-04-24,LAB Acopio Sur,TEC04,0.02009
M0000210,L000210,F0039,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-04,LAB Movil Campana,TEC07,0.0
M0000211,L000211,F0009,Glifosato,ELISA_GLY_96,Cuantitativo,0.34666,0.01,0.1,True,True,2025-06-05,LAB Acopio Norte,TEC01,0.34666
M0000212,L000212,F0110,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-07,LAB Acopio Sur,TEC07,0.0
M0000213,L000213,F0046,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-09,LAB Acopio Sur,TEC04,0.0
M0000214,L000214,F0063,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-08,LAB Acopio Norte,TEC11,0.0
M0000215,L000215,F0049,Glifosato,ELISA_GLY_96,Cuantitativo,0.00631,0.01,0.1,False,False,2025-01-18,LAB Movil Campana,TEC09,0.00631
M0000216,L000216,F0109,Glifosato,ELISA_GLY_96,Cuantitativo,0.00478,0.01,0.1,False,False,2026-07-16,LAB Movil Campana,TEC11,0.00478
M0000217,L000217,F0043,Glifosato,ELISA_GLY_96,Cuantitativo,0.0379,0.01,0.1,True,False,2025-04-20,LAB Acopio Sur,TEC01,0.0379
M0000218,L000218,F0045,Glifosato,ELISA_GLY_96,Cuantitativo,0.48771,0.01,0.1,True,True,2025-09-04,LAB Acopio Norte,TEC03,0.48771
M0000219,L000219,F0089,Glifosato,ELISA_GLY_96,Cuantitativo,0.02975,0.01,0.1,True,False,2025-05-06,LAB Movil Campana,TEC10,0.02975
M0000220,L000220,F0016,Glifosato,ELISA_GLY_96,Cuantitativo,0.0073,0.01,0.1,False,False,2026-03-10,LAB Acopio Norte,TEC10,0.0073
M0000221,L000221,F0003,Glifosato,ELISA_GLY_96,Cuantitativo,0.00448,0.01,0.1,False,False,2026-07-04,LAB Acopio Norte,TEC11,0.00448
M0000222,L000222,F0056,Glifosato,ELISA_GLY_96,Cuantitativo,0.00567,0.01,0.1,False,False,2025-11-10,LAB Acopio Sur,TEC05,0.00567
M0000223,L000223,F0082,Glifosato,ELISA_GLY_96,Cuantitativo,0.00308,0.01,0.1,False,False,2025-04-10,LAB Movil Campana,TEC12,0.00308
M0000224,L000224,F0005,Glifosato,ELISA_GLY_96,Cuantitativo,0.01343,0.01,0.1,True,False,2025-04-02,LAB Acopio Sur,TEC01,0.01343
M0000225,L000225,F0025,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-01-31,LAB Movil Campana,TEC05,0.0
M0000226,L000226,F0056,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-03,LAB Acopio Norte,TEC02,0.0
M0000227,L000227,F0099,Glifosato,ELISA_GLY_96,Cuantitativo,0.83587,0.01,0.1,True,True,2026-07-22,LAB Acopio Sur,TEC07,0.83587
M0000228,L000228,F0077,Glifosato,ELISA_GLY_96,Cuantitativo,0.00453,0.01,0.1,False,False,2025-07-22,LAB Acopio Sur,TEC12,0.00453
M0000229,L000229,F0024,Glifosato,ELISA_GLY_96,Cuantitativo,0.00951,0.01,0.1,False,False,2025-06-26,LAB Acopio Sur,TEC05,0.00951
M0000230,L000230,F0044,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-10,LAB Movil Campana,TEC10,0.0
M0000231,L000231,F0017,Glifosato,ELISA_GLY_96,Cuantitativo,0.01175,0.01,0.1,True,False,2025-06-09,LAB Movil Campana,TEC05,0.01175
M0000232,L000232,F0078,Glifosato,ELISA_GLY_96,Cuantitativo,0.00584,0.01,0.1,False,False,2026-07-29,LAB Acopio Sur,TEC05,0.00584
M0000233,L000233,F0001,Glifosato,ELISA_GLY_96,Cuantitativo,0.00546,0.01,0.1,False,False,2025-09-01,LAB Acopio Norte,TEC09,0.00546
M0000234,L000234,F0120,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-01-07,LAB Movil Campana,TEC04,0.0
M0000235,L000235,F0026,Glifosato,ELISA_GLY_96,Cuantitativo,0.01243,0.01,0.1,True,False,2026-04-25,LAB Acopio Sur,TEC04,0.01243
M0000236,L000236,F0060,Glifosato,ELISA_GLY_96,Cuantitativo,0.0056,0.01,0.1,False,False,2025-10-06,LAB Acopio Norte,TEC04,0.0056
M0000237,L000237,F0020,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-20,LAB Acopio Norte,TEC04,0.0
M0000238,L000238,F0069,Glifosato,ELISA_GLY_96,Cuantitativo,0.00979,0.01,0.1,False,False,2026-07-04,LAB Acopio Norte,TEC09,0.00979
M0000239,L000239,F0084,Glifosato,ELISA_GLY_96,Cuantitativo,0.01347,0.01,0.1,True,False,2025-03-02,LAB Acopio Sur,TEC11,0.01347
M0000240,L000240,F0112,Glifosato,ELISA_GLY_96,Cuantitativo,0.00859,0.01,0.1,False,False,2025-09-26,LAB Acopio Sur,TEC02,0.00859
M0000241,L000241,F0030,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-05-14,LAB Acopio Sur,TEC09,0.0
M0000242,L000242,F0102,Glifosato,ELISA_GLY_96,Cuantitativo,0.01849,0.01,0.1,True,False,2026-06-16,LAB Acopio Norte,TEC10,0.01849
M0000243,L000243,F0061,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-03-12,LAB Acopio Sur,TEC12,0.0
M0000244,L000244,F0056,Glifosato,ELISA_GLY_96,Cuantitativo,0.0228,0.01,0.1,True,False,2026-08-30,LAB Acopio Sur,TEC12,0.0228
M0000245,L000245,F0073,Glifosato,ELISA_GLY_96,Cuantitativo,0.01741,0.01,0.1,True,False,2025-09-05,LAB Movil Campana,TEC02,0.01741
M0000246,L000246,F0105,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-21,LAB Acopio Norte,TEC12,0.0
M0000247,L000247,F0074,Glifosato,ELISA_GLY_96,Cuantitativo,0.15059,0.01,0.1,True,True,2025-04-18,LAB Acopio Sur,TEC12,0.15059
M0000248,L000248,F0018,Glifosato,ELISA_GLY_96,Cuantitativo,0.00679,0.01,0.1,False,False,2025-04-30,LAB Acopio Sur,TEC09,0.00679
M0000249,L000249,F0017,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-17,LAB Acopio Sur,TEC12,0.0
M0000250,L000250,F0068,Glifosato,ELISA_GLY_96,Cuantitativo,0.00427,0.01,0.1,False,False,2026-07-05,LAB Acopio Sur,TEC01,0.00427
M0000251,L000251,F0103,Glifosato,ELISA_GLY_96,Cuantitativo,0.19898,0.01,0.1,True,True,2025-08-30,LAB Acopio Norte,TEC01,0.19898
M0000252,L000252,F0087,Glifosato,ELISA_GLY_96,Cuantitativo,0.02178,0.01,0.1,True,False,2026-04-15,LAB Acopio Sur,TEC06,0.02178
M0000253,L000253,F0120,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-06,LAB Movil Campana,TEC01,0.0
M0000254,L000254,F0086,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-03-12,LAB Movil Campana,TEC04,0.0
M0000255,L000255,F0040,Glifosato,ELISA_GLY_96,Cuantitativo,0.00423,0.01,0.1,False,False,2025-06-13,LAB Acopio Sur,TEC05,0.00423
M0000256,L000256,F0116,Glifosato,ELISA_GLY_96,Cuantitativo,0.11225,0.01,0.1,True,True,2025-06-15,LAB Acopio Norte,TEC01,0.11225
M0000257,L000257,F0116,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-17,LAB Movil Campana,TEC12,0.0
M0000258,L000258,F0045,Glifosato,ELISA_GLY_96,Cuantitativo,0.14812,0.01,0.1,True,True,2025-08-22,LAB Movil Campana,TEC08,0.14812
M0000259,L000259,F0042,Glifosato,ELISA_GLY_96,Cuantitativo,0.01251,0.01,0.1,True,False,2025-09-11,LAB Acopio Sur,TEC06,0.01251
M0000260,L000260,F0007,Glifosato,ELISA_GLY_96,Cuantitativo,0.00231,0.01,0.1,False,False,2026-08-20,LAB Acopio Sur,TEC04,0.00231
M0000261,L000261,F0105,Glifosato,ELISA_GLY_96,Cuantitativo,0.04507,0.01,0.1,True,False,2026-06-14,LAB Movil Campana,TEC09,0.04507
M0000262,L000262,F0020,Glifosato,ELISA_GLY_96,Cuantitativo,0.00139,0.01,0.1,False,False,2025-05-07,LAB Movil Campana,TEC03,0.00139
M0000263,L000263,F0014,Glifosato,ELISA_GLY_96,Cuantitativo,0.00752,0.01,0.1,False,False,2025-06-02,LAB Movil Campana,TEC05,0.00752
M0000264,L000264,F0118,Glifosato,ELISA_GLY_96,Cuantitativo,0.20674,0.01,0.1,True,True,2026-07-09,LAB Movil Campana,TEC12,0.20674
M0000265,L000265,F0086,Glifosato,ELISA_GLY_96,Cuantitativo,0.00161,0.01,0.1,False,False,2026-05-11,LAB Acopio Norte,TEC08,0.00161
M0000266,L000266,F0003,Glifosato,ELISA_GLY_96,Cuantitativo,0.00222,0.01,0.1,False,False,2026-02-06,LAB Movil Campana,TEC09,0.00222
M0000267,L000267,F0007,Glifosato,ELISA_GLY_96,Cuantitativo,0.01059,0.01,0.1,True,False,2025-01-15,LAB Acopio Norte,TEC05,0.01059
M0000268,L000268,F0005,Glifosato,ELISA_GLY_96,Cuantitativo,0.0207,0.01,0.1,True,False,2025-09-13,LAB Movil Campana,TEC06,0.0207
M0000269,L000269,F0028,Glifosato,ELISA_GLY_96,Cuantitativo,0.01159,0.01,0.1,True,False,2025-09-24,LAB Movil Campana,TEC10,0.01159
M0000270,L000270,F0023,Glifosato,ELISA_GLY_96,Cuantitativo,0.00591,0.01,0.1,False,False,2025-07-05,LAB Movil Campana,TEC04,0.00591
M0000271,L000271,F0070,Glifosato,ELISA_GLY_96,Cuantitativo,0.04537,0.01,0.1,True,False,2026-05-17,LAB Movil Campana,TEC08,0.04537
M0000272,L000272,F0087,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-19,LAB Acopio Norte,TEC03,0.0
M0000273,L000273,F0095,Glifosato,ELISA_GLY_96,Cuantitativo,0.00495,0.01,0.1,False,False,2025-07-28,LAB Acopio Norte,TEC08,0.00495
M0000274,L000274,F0006,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-25,LAB Acopio Sur,TEC03,0.0
M0000275,L000275,F0083,Glifosato,ELISA_GLY_96,Cuantitativo,0.07044,0.01,0.1,True,False,2025-01-12,LAB Acopio Norte,TEC03,0.07044
M0000276,L000276,F0038,Glifosato,ELISA_GLY_96,Cuantitativo,0.0503,0.01,0.1,True,False,2026-08-15,LAB Acopio Sur,TEC05,0.0503
M0000277,L000277,F0112,Glifosato,ELISA_GLY_96,Cuantitativo,0.00524,0.01,0.1,False,False,2025-10-02,LAB Acopio Norte,TEC04,0.00524
M0000278,L000278,F0054,Glifosato,ELISA_GLY_96,Cuantitativo,0.05929,0.01,0.1,True,False,2026-04-02,LAB Movil Campana,TEC08,0.05929
M0000279,L000279,F0066,Glifosato,ELISA_GLY_96,Cuantitativo,0.02477,0.01,0.1,True,False,2025-09-20,LAB Movil Campana,TEC04,0.02477
M0000280,L000280,F0077,Glifosato,ELISA_GLY_96,Cuantitativo,0.00828,0.01,0.1,False,False,2026-04-07,LAB Acopio Sur,TEC10,0.00828
M0000281,L000281,F0087,Glifosato,ELISA_GLY_96,Cuantitativo,0.00131,0.01,0.1,False,False,2026-04-30,LAB Acopio Norte,TEC10,0.00131
M0000282,L000282,F0025,Glifosato,ELISA_GLY_96,Cuantitativo,0.0004,0.01,0.1,False,False,2025-07-21,LAB Acopio Sur,TEC09,0.0004
M0000283,L000283,F0001,Glifosato,ELISA_GLY_96,Cuantitativo,0.00443,0.01,0.1,False,False,2026-08-08,LAB Acopio Norte,TEC10,0.00443
M0000284,L000284,F0075,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-12,LAB Movil Campana,TEC11,0.0
M0000285,L000285,F0022,Glifosato,ELISA_GLY_96,Cuantitativo,0.00264,0.01,0.1,False,False,2026-06-25,LAB Acopio Norte,TEC08,0.00264
M0000286,L000286,F0062,Glifosato,ELISA_GLY_96,Cuantitativo,0.01431,0.01,0.1,True,False,2025-01-29,LAB Acopio Norte,TEC04,0.01431
M0000287,L000287,F0118,Glifosato,ELISA_GLY_96,Cuantitativo,0.08194,0.01,0.1,True,False,2026-04-12,LAB Movil Campana,TEC09,0.08194
M0000288,L000288,F0033,Glifosato,ELISA_GLY_96,Cuantitativo,0.04525,0.01,0.1,True,False,2026-04-12,LAB Acopio Sur,TEC11,0.04525
M0000289,L000289,F0022,Glifosato,ELISA_GLY_96,Cuantitativo,0.06293,0.01,0.1,True,False,2026-04-03,LAB Acopio Sur,TEC09,0.06293
M0000290,L000290,F0021,Glifosato,ELISA_GLY_96,Cuantitativo,0.00021,0.01,0.1,False,False,2025-06-19,LAB Acopio Sur,TEC03,0.00021
M0000291,L000291,F0078,Glifosato,ELISA_GLY_96,Cuantitativo,0.04902,0.01,0.1,True,False,2026-07-09,LAB Acopio Sur,TEC01,0.04902
M0000292,L000292,F0009,Glifosato,ELISA_GLY_96,Cuantitativo,0.20753,0.01,0.1,True,True,2025-08-17,LAB Movil Campana,TEC01,0.20753
M0000293,L000293,F0071,Glifosato,ELISA_GLY_96,Cuantitativo,0.00623,0.01,0.1,False,False,2026-04-24,LAB Movil Campana,TEC10,0.00623
M0000294,L000294,F0116,Glifosato,ELISA_GLY_96,Cuantitativo,0.00346,0.01,0.1,False,False,2025-06-03,LAB Acopio Sur,TEC10,0.00346
M0000295,L000295,F0111,Glifosato,ELISA_GLY_96,Cuantitativo,0.02679,0.01,0.1,True,False,2025-10-21,LAB Movil Campana,TEC03,0.02679
M0000296,L000296,F0078,Glifosato,ELISA_GLY_96,Cuantitativo,0.00031,0.01,0.1,False,False,2026-08-30,LAB Acopio Norte,TEC05,0.00031
M0000297,L000297,F0019,Glifosato,ELISA_GLY_96,Cuantitativo,0.04707,0.01,0.1,True,False,2025-09-01,LAB Acopio Norte,TEC01,0.04707
M0000298,L000298,F0001,Glifosato,ELISA_GLY_96,Cuantitativo,0.01026,0.01,0.1,True,False,2025-05-18,LAB Acopio Sur,TEC03,0.01026
M0000299,L000299,F0093,Glifosato,ELISA_GLY_96,Cuantitativo,0.00798,0.01,0.1,False,False,2025-03-02,LAB Acopio Sur,TEC12,0.00798
M0000300,L000300,F0024,Glifosato,ELISA_GLY_96,Cuantitativo,0.01447,0.01,0.1,True,False,2026-05-29,LAB Acopio Sur,TEC03,0.01447
M0000301,L000301,F0061,Glifosato,ELISA_GLY_96,Cuantitativo,0.00361,0.01,0.1,False,False,2025-08-19,LAB Movil Campana,TEC03,0.00361
M0000302,L000302,F0109,Glifosato,ELISA_GLY_96,Cuantitativo,0.00641,0.01,0.1,False,False,2026-02-27,LAB Acopio Norte,TEC04,0.00641
M0000303,L000303,F0075,Glifosato,ELISA_GLY_96,Cuantitativo,0.00014,0.01,0.1,False,False,2026-07-01,LAB Movil Campana,TEC06,0.00014
M0000304,L000304,F0056,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-26,LAB Acopio Norte,TEC11,0.0
M0000305,L000305,F0006,Glifosato,ELISA_GLY_96,Cuantitativo,0.02042,0.01,0.1,True,False,2025-08-30,LAB Acopio Norte,TEC02,0.02042
M0000306,L000306,F0106,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-03-12,LAB Acopio Sur,TEC09,0.0
M0000307,L000307,F0019,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-01,LAB Acopio Norte,TEC05,0.0
M0000308,L000308,F0037,Glifosato,ELISA_GLY_96,Cuantitativo,0.16125,0.01,0.1,True,True,2026-04-23,LAB Movil Campana,TEC04,0.16125
M0000309,L000309,F0068,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-11,LAB Movil Campana,TEC10,0.0
M0000310,L000310,F0027,Glifosato,ELISA_GLY_96,Cuantitativo,0.08104,0.01,0.1,True,False,2026-07-02,LAB Movil Campana,TEC02,0.08104
M0000311,L000311,F0101,Glifosato,ELISA_GLY_96,Cuantitativo,0.00651,0.01,0.1,False,False,2025-10-06,LAB Movil Campana,TEC01,0.00651
M0000312,L000312,F0096,Glifosato,ELISA_GLY_96,Cuantitativo,0.00241,0.01,0.1,False,False,2025-09-11,LAB Movil Campana,TEC10,0.00241
M0000313,L000313,F0120,Glifosato,ELISA_GLY_96,Cuantitativo,0.05986,0.01,0.1,True,False,2025-07-20,LAB Acopio Sur,TEC03,0.05986
M0000314,L000314,F0019,Glifosato,ELISA_GLY_96,Cuantitativo,0.03446,0.01,0.1,True,False,2026-08-11,LAB Movil Campana,TEC03,0.03446
M0000315,L000315,F0089,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-29,LAB Movil Campana,TEC12,0.0
M0000316,L000316,F0118,Glifosato,ELISA_GLY_96,Cuantitativo,0.25732,0.01,0.1,True,True,2025-08-21,LAB Movil Campana,TEC07,0.25732
M0000317,L000317,F0054,Glifosato,ELISA_GLY_96,Cuantitativo,0.08534,0.01,0.1,True,False,2026-05-04,LAB Acopio Sur,TEC12,0.08534
M0000318,L000318,F0096,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-10-22,LAB Acopio Sur,TEC01,0.0
M0000319,L000319,F0099,Glifosato,ELISA_GLY_96,Cuantitativo,0.39781,0.01,0.1,True,True,2025-05-28,LAB Movil Campana,TEC12,0.39781
M0000320,L000320,F0050,Glifosato,ELISA_GLY_96,Cuantitativo,0.0031,0.01,0.1,False,False,2025-05-21,LAB Acopio Sur,TEC03,0.0031
M0000321,L000321,F0043,Glifosato,ELISA_GLY_96,Cuantitativo,0.02483,0.01,0.1,True,False,2026-08-20,LAB Acopio Sur,TEC10,0.02483
M0000322,L000322,F0007,Glifosato,ELISA_GLY_96,Cuantitativo,0.01027,0.01,0.1,True,False,2026-07-24,LAB Acopio Norte,TEC08,0.01027
M0000323,L000323,F0068,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-23,LAB Acopio Norte,TEC07,0.0
M0000324,L000324,F0073,Glifosato,ELISA_GLY_96,Cuantitativo,0.00755,0.01,0.1,False,False,2025-10-23,LAB Acopio Sur,TEC12,0.00755
M0000325,L000325,F0056,Glifosato,ELISA_GLY_96,Cuantitativo,0.0123,0.01,0.1,True,False,2025-07-22,LAB Movil Campana,TEC10,0.0123
M0000326,L000326,F0053,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-11,LAB Acopio Norte,TEC05,0.0
M0000327,L000327,F0102,Glifosato,ELISA_GLY_96,Cuantitativo,0.00551,0.01,0.1,False,False,2025-04-18,LAB Movil Campana,TEC08,0.00551
M0000328,L000328,F0063,Glifosato,ELISA_GLY_96,Cuantitativo,0.04023,0.01,0.1,True,False,2026-05-15,LAB Acopio Sur,TEC06,0.04023
M0000329,L000329,F0005,Glifosato,ELISA_GLY_96,Cuantitativo,0.00015,0.01,0.1,False,False,2026-06-23,LAB Movil Campana,TEC10,0.00015
M0000330,L000330,F0074,Glifosato,ELISA_GLY_96,Cuantitativo,0.09546,0.01,0.1,True,False,2026-06-09,LAB Acopio Sur,TEC07,0.09546
M0000331,L000331,F0068,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-03,LAB Movil Campana,TEC08,0.0
M0000332,L000332,F0093,Glifosato,ELISA_GLY_96,Cuantitativo,0.00182,0.01,0.1,False,False,2026-07-21,LAB Movil Campana,TEC01,0.00182
M0000333,L000333,F0081,Glifosato,ELISA_GLY_96,Cuantitativo,0.00446,0.01,0.1,False,False,2025-08-14,LAB Movil Campana,TEC06,0.00446
M0000334,L000334,F0003,Glifosato,ELISA_GLY_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-23,LAB Movil Campana,TEC11,0.0
M0000335,L000335,F0045,Glifosato,ELISA_GLY_96,Cuantitativo,0.26073,0.01,0.1,True,True,2025-06-12,LAB Acopio Sur,TEC02,0.26073
M0000336,L000336,F0094,Glifosato,ELISA_GLY_96,Cuantitativo,0.07325,0.01,0.1,True,False,2025-04-24,LAB Movil Campana,TEC01,0.07325
M0000337,L000337,F0002,Glifosato,ELISA_GLY_96,Cuantitativo,0.01714,0.01,0.1,True,False,2025-06-25,LAB Acopio Norte,TEC05,0.01714
