finca_id,fecha,viento_medio_kmh,viento_max_kmh,direccion_media_deg,precipitacion_acum_mm,temperatura_media_c,humedad_media_pct,dias_sin_lluvia
F0001,2026-01-10,9.302,14.85,1.292,44.79,27.234,70.247,9
F0001,2026-01-11,8.869,14.85,354.71,28.82,27.057,70.687,10
F0001,2026-01-12,8.513,14.17,351.247,24.88,26.905,70.58,11
F0001,2026-01-13,8.677,14.17,351.501,23.73,26.878,71.093,12
F0001,2026-01-14,8.718,14.17,354.003,23.73,26.867,71.133,13
F0001,2026-01-15,8.362,14.17,352.617,15.84,26.608,71.693,14
F0001,2026-01-16,7.745,14.17,342.008,0.0,26.352,71.113,15
F0001,2026-01-17,7.598,13.98,346.435,0.0,26.321,71.607,16
F0001,2026-01-18,7.819,13.98,349.956,0.0,26.385,71.96,17
F0001,2026-01-19,7.865,13.98,348.128,0.0,26.529,72.373,18
F0001,2026-01-20,7.76,13.98,347.639,0.0,26.539,71.787,19
F0001,2026-01-21,8.305,17.53,349.957,0.0,26.827,71.933,20
F0001,2026-01-22,8.137,17.53,347.392,0.0,26.821,72.193,21
F0001,2026-01-23,8.548,17.53,353.27,0.0,26.927,71.78,22
F0001,2026-01-24,8.041,17.53,4.408,25.47,26.699,72.493,0
F0001,2026-01-25,8.358,17.53,8.713,25.47,26.636,73.247,1
F0001,2026-01-26,8.743,17.53,15.683,37.2,26.778,72.92,0
F0001,2026-01-27,8.815,17.53,14.763,37.2,26.759,73.193,1
F0001,2026-01-28,9.202,17.53,21.25,37.2,26.685,72.34,2
F0001,2026-01-29,9.368,17.53,25.488,37.2,26.682,72.34,3
F0001,2026-01-30,10.085,17.53,23.288,37.2,26.651,72.007,4
F0001,2026-01-31,10.549,17.53,28.541,37.2,26.967,72.867,5
F0001,2026-02-01,10.277,17.53,30.44,37.42,27.036,72.24,6
F0001,2026-02-02,10.152,17.53,26.961,37.42,27.169,71.84,7
F0001,2026-02-03,10.711,17.53,21.683,37.42,27.054,71.18,8
F0001,2026-02-04,10.633,17.53,23.37,37.42,27.205,70.833,9
F0001,2026-02-05,9.769,16.29,24.032,37.42,26.901,71.007,10
F0001,2026-02-06,9.707,16.29,27.679,37.42,26.823,70.8,11
F0001,2026-02-07,9.376,14.99,32.36,37.42,26.751,71.027,12
F0001,2026-02-08,9.667,14.99,24.098,11.95,27.021,70.52,13
F0001,2026-02-09,9.999,14.99,26.507,11.95,26.843,71.06,14
F0001,2026-02-10,10.152,14.99,24.358,0.22,26.803,71.007,15
F0001,2026-02-11,10.43,14.99,35.361,3.9,26.681,70.52,0
F0001,2026-02-12,10.024,14.99,33.525,19.13,26.599,71.667,0
F0001,2026-02-13,10.065,14.99,33.904,19.13,26.603,71.9,1
F0001,2026-02-14,9.724,14.99,36.51,19.13,26.769,71.887,2
F0001,2026-02-15,9.595,14.99,38.445,19.13,26.789,70.78,3
F0001,2026-02-16,9.769,14.99,33.222,18.91,26.767,71.087,4
F0001,2026-02-17,9.881,14.99,30.785,18.91,26.86,71.347,5
F0001,2026-02-18,9.987,16.57,38.44,21.94,26.84,71.827,0
F0001,2026-02-19,9.707,16.57,36.131,21.94,26.748,72.18,1
F0001,2026-02-20,9.78,16.57,35.352,21.94,26.693,72.4,2
F0001,2026-02-21,9.837,16.57,38.068,21.94,26.758,72.527,3
F0001,2026-02-22,9.44,16.57,37.763,21.94,26.468,72.647,4
F0001,2026-02-23,9.529,16.57,38.501,21.94,26.403,72.54,5
F0001,2026-02-24,8.924,16.57,34.854,21.94,26.517,71.707,6
F0001,2026-02-25,9.264,16.7,20.56,33.43,26.603,71.713,0
F0001,2026-02-26,8.792,16.7,6.079,32.13,26.601,71.62,0
F0001,2026-02-27,8.927,16.7,5.46,19.62,26.667,71.52,0
F0001,2026-02-28,8.779,16.7,356.985,19.62,26.689,71.147,1
F0001,2026-03-01,8.732,16.7,350.599,19.62,26.533,71.08,2
F0001,2026-03-02,8.421,16.7,348.348,19.62,26.361,72.06,3
F0001,2026-03-03,7.993,16.7,355.943,23.73,26.216,72.233,0
F0001,2026-03-04,7.77,16.7,358.26,23.73,25.975,72.093,1
F0001,2026-03-05,7.552,16.7,348.824,22.38,25.901,71.98,0
F0001,2026-03-06,8.293,16.7,345.459,22.38,25.677,72.32,1
F0001,2026-03-07,8.194,16.7,344.24,35.54,25.729,72.687,0
F0001,2026-03-08,8.189,16.7,340.907,37.64,25.831,72.793,0
F0001,2026-03-09,7.911,16.7,341.439,41.25,26.003,72.507,0
F0001,2026-03-10,7.488,16.7,342.615,41.25,26.088,72.94,1
F0001,2026-03-11,7.513,16.7,343.893,41.25,26.304,72.82,2
F0001,2026-03-12,7.963,23.44,1.862,29.76,26.293,72.707,3
F0001,2026-03-13,7.999,23.44,11.174,27.38,26.389,72.267,4
F0001,2026-03-14,8.044,23.44,6.401,24.66,26.283,71.527,5
F0001,2026-03-15,8.139,23.44,7.398,24.66,26.087,71.647,6
F0001,2026-03-16,8.259,23.44,11.557,24.66,26.161,71.6,7
F0001,2026-03-17,8.169,23.44,12.139,24.66,26.165,71.447,8
F0001,2026-03-18,8.198,23.44,11.387,21.85,26.285,71.853,0
F0001,2026-03-19,8.255,23.44,7.481,24.75,26.481,72.033,0
F0001,2026-03-20,7.83,23.44,10.242,23.07,26.438,71.893,1
F0001,2026-03-21,7.229,23.44,18.778,25.15,26.631,72.0,0
F0001,2026-03-22,7.468,23.44,20.94,11.99,26.517,71.187,1
F0001,2026-03-23,7.239,23.44,20.604,9.89,26.566,71.34,2
F0001,2026-03-24,7.865,23.44,20.072,6.28,26.355,71.327,3
F0001,2026-03-25,7.747,23.44,17.095,6.28,26.496,71.073,4
F0001,2026-03-26,8.068,23.44,14.873,6.28,26.109,71.28,5
F0001,2026-03-27,6.893,10.6,9.617,16.42,25.727,71.48,0
F0001,2026-03-28,6.961,10.6,358.123,57.23,25.685,73.707,0
F0001,2026-03-29,7.153,11.61,350.719,57.23,26.005,74.3,1
F0001,2026-03-30,7.163,11.61,357.453,57.23,26.079,74.887,2
F0001,2026-03-31,6.899,11.61,354.57,72.19,26.002,75.12,0
F0001,2026-04-01,6.929,11.61,352.651,83.66,25.814,75.627,0
F0001,2026-04-02,6.925,11.61,349.772,82.36,25.527,75.293,1
F0001,2026-04-03,6.73,11.61,355.904,79.46,25.436,75.487,2
F0001,2026-04-04,7.039,11.61,354.855,79.46,25.465,76.507,3
F0001,2026-04-05,6.796,11.61,352.631,82.16,25.351,76.233,0
F0001,2026-04-06,6.539,11.61,346.089,82.16,25.463,76.84,1
F0001,2026-04-07,6.83,11.61,340.513,86.33,25.068,77.233,0
F0001,2026-04-08,6.858,11.61,346.123,90.94,25.421,77.84,0
F0001,2026-04-09,7.039,11.61,351.231,109.79,25.235,78.153,0
F0001,2026-04-10,6.579,11.61,348.508,118.09,25.277,78.693,0
F0001,2026-04-11,6.557,11.61,345.159,111.37,25.233,78.967,0
F0001,2026-04-12,6.565,11.61,1.36,70.56,25.229,78.72,1
F0001,2026-04-13,6.153,11.56,11.02,70.56,25.167,79.247,2
F0001,2026-04-14,6.433,12.18,15.233,70.56,25.165,78.953,3
F0001,2026-04-15,6.489,12.18,12.882,55.6,25.147,78.553,4
F0001,2026-04-16,7.708,21.06,12.436,47.6,25.338,78.28,0
F0001,2026-04-17,8.071,21.06,6.831,58.46,25.601,78.527,0
F0001,2026-04-18,8.11,21.06,6.583,60.05,25.664,78.82,0
F0001,2026-04-19,7.973,21.06,3.811,66.36,25.794,78.293,0
F0001,2026-04-20,9.184,21.06,2.802,67.24,25.65,79.18,0
F0001,2026-04-21,9.192,21.06,3.75,67.24,25.529,79.013,1
F0001,2026-04-22,9.239,21.06,3.357,63.07,25.981,79.227,2
F0001,2026-04-23,8.924,21.06,0.518,58.46,25.915,78.567,3
F0001,2026-04-24,8.836,21.06,354.801,39.61,25.833,78.42,4
F0001,2026-04-25,9.045,21.06,351.299,38.58,25.792,77.933,0
F0001,2026-04-26,8.999,21.06,354.517,35.16,25.887,78.047,1
F0001,2026-04-27,8.693,21.06,353.208,35.92,25.833,77.0,2
F0001,2026-04-28,8.563,21.06,356.249,35.92,25.591,76.893,3
F0001,2026-04-29,8.833,21.06,357.662,35.92,25.336,76.82,4
F0001,2026-04-30,8.893,21.06,358.665,52.2,25.159,77.76,0
F0001,2026-05-01,7.8,19.76,355.215,52.14,25.209,78.013,0
F0001,2026-05-02,7.812,19.76,5.552,41.28,25.115,78.287,1
F0001,2026-05-03,7.808,19.76,4.834,52.66,24.957,78.76,0
F0001,2026-05-04,7.294,19.76,10.556,46.35,24.531,79.107,1
F0001,2026-05-05,6.425,16.23,8.853,41.1,24.659,78.587,2
F0001,2026-05-06,6.615,16.23,17.419,45.34,24.629,78.88,0
F0001,2026-05-07,6.203,16.23,25.021,55.67,24.304,78.98,0
F0001,2026-05-08,6.047,16.23,20.701,60.87,24.111,79.407,0
F0001,2026-05-09,5.884,16.23,29.249,73.85,24.257,79.987,0
F0001,2026-05-10,5.861,16.23,41.804,79.37,24.391,81.027,0
F0001,2026-05-11,5.861,16.23,37.048,91.81,24.264,81.073,0
F0001,2026-05-12,5.817,16.23,35.265,95.23,24.225,81.62,0
F0001,2026-05-13,6.051,16.23,23.984,107.24,24.351,81.807,0
F0001,2026-05-14,5.411,10.08,8.218,121.33,24.276,82.68,0
F0001,2026-05-15,5.303,10.08,14.232,111.29,24.354,82.613,0
F0001,2026-05-16,5.634,10.08,11.771,109.62,24.111,82.907,0
F0001,2026-05-17,5.272,9.62,6.971,113.91,23.942,82.853,0
F0001,2026-05-18,5.269,9.62,357.967,100.94,23.855,82.66,1
F0001,2026-05-19,5.54,9.62,2.411,100.94,23.953,83.007,2
F0001,2026-05-20,5.517,9.62,12.64,100.53,23.96,83.393,3
F0001,2026-05-21,5.331,9.62,7.673,96.29,24.07,82.673,4
F0001,2026-05-22,5.293,9.62,8.933,96.3,24.011,82.073,0
F0001,2026-05-23,5.442,9.62,1.3,91.1,23.946,82.127,1
F0001,2026-05-24,5.339,9.62,359.678,87.64,23.663,81.467,0
F0001,2026-05-25,5.417,9.62,357.372,91.17,23.704,81.22,0
F0001,2026-05-26,5.456,9.62,356.9,78.73,23.892,80.853,1
F0001,2026-05-27,5.649,9.62,346.98,74.55,23.69,80.66,2
F0001,2026-05-28,5.658,9.62,350.124,62.54,23.64,80.607,3
F0001,2026-05-29,5.987,11.57,339.812,86.54,23.787,80.7,0
F0001,2026-05-30,5.807,11.57,338.679,98.73,23.657,81.227,0
F0001,2026-05-31,5.557,11.57,329.809,111.38,23.627,82.313,0
F0001,2026-06-01,5.671,11.57,332.259,126.73,23.495,82.767,0
F0001,2026-06-02,5.977,11.57,348.089,145.02,23.547,83.24,0
F0001,2026-06-03,5.693,11.57,344.096,148.14,23.663,83.24,0
F0001,2026-06-04,5.544,11.57,343.651,152.95,23.609,83.713,0
F0001,2026-06-05,5.653,11.57,343.627,152.95,23.674,84.453,1
F0001,2026-06-06,5.707,11.57,349.269,146.17,23.679,85.087,0
F0001,2026-06-07,5.543,11.57,352.837,157.81,23.697,85.46,0
F0001,2026-06-08,5.653,11.57,346.531,155.94,23.73,86.2,0
F0001,2026-06-09,5.431,11.57,338.64,170.5,23.609,86.26,0
F0001,2026-06-10,5.189,11.57,348.658,173.6,23.469,86.687,0
F0001,2026-06-11,4.975,11.57,356.931,173.6,23.803,87.067,1
F0001,2026-06-12,5.027,11.57,10.709,183.03,23.45,86.86,0
F0001,2026-06-13,4.549,9.44,24.472,156.55,23.362,87.133,0
F0001,2026-06-14,4.652,9.44,27.02,139.02,23.373,86.913,1
F0001,2026-06-15,4.495,9.44,36.649,129.22,23.443,85.793,0
F0001,2026-06-16,4.423,9.44,40.666,110.47,23.344,85.86,1
F0001,2026-06-17,3.986,7.89,31.23,97.08,23.329,85.133,0
F0001,2026-06-18,4.348,7.89,22.512,93.96,23.242,84.533,1
F0001,2026-06-19,4.226,7.89,18.114,91.74,23.199,84.673,0
F0001,2026-06-20,4.006,7.89,15.937,97.15,23.03,85.813,0
F0001,2026-06-21,4.009,7.89,19.814,100.4,22.851,85.507,0
F0001,2026-06-22,3.869,7.89,21.058,88.76,22.819,85.473,1
F0001,2026-06-23,4.238,8.52,23.332,96.47,22.567,86.1,0
F0001,2026-06-24,4.187,8.52,24.947,73.48,22.357,86.367,0
F0001,2026-06-25,4.519,8.52,21.399,71.33,22.433,86.78,1
F0001,2026-06-26,4.72,8.52,20.79,80.86,21.971,87.033,0
F0001,2026-06-27,4.573,8.52,19.703,71.43,22.177,87.18,1
F0001,2026-06-28,4.589,8.52,19.341,64.89,22.215,86.56,0
F0001,2026-06-29,4.585,8.52,17.84,63.99,22.123,86.2,1
F0001,2026-06-30,4.597,8.52,18.773,59.4,21.993,86.113,2
F0001,2026-07-01,4.609,8.52,16.101,74.3,22.252,86.133,0
F0001,2026-07-02,4.553,8.52,11.997,69.4,22.187,86.773,1
F0001,2026-07-03,4.284,8.52,21.765,69.4,22.024,87.353,2
F0001,2026-07-04,4.662,8.52,14.245,72.82,22.171,86.507,0
F0001,2026-07-05,4.839,8.52,20.613,79.77,22.183,85.9,0
F0001,2026-07-06,4.863,8.52,12.719,134.08,22.233,87.06,0
F0001,2026-07-07,4.894,8.52,14.197,136.43,22.172,86.96,0
F0001,2026-07-08,4.605,7.98,15.748,127.44,22.287,85.787,0
F0001,2026-07-09,4.835,7.98,18.754,120.1,22.301,85.267,1
F0001,2026-07-10,4.619,7.98,23.848,121.66,22.203,85.353,0
F0001,2026-07-11,4.509,7.98,31.864,123.05,22.287,85.06,0
F0001,2026-07-12,4.465,7.98,17.653,123.05,22.257,85.207,1
F0001,2026-07-13,4.6,7.98,23.589,118.47,22.107,85.293,2
F0001,2026-07-14,4.535,7.98,24.901,131.01,22.186,85.653,0
F0001,2026-07-15,4.529,7.98,24.763,136.57,22.286,86.167,0
F0001,2026-07-16,4.386,7.98,25.771,120.78,22.331,86.067,1
F0001,2026-07-17,4.352,7.98,29.883,120.78,22.239,86.007,2
F0001,2026-07-18,4.41,7.98,29.913,125.73,22.313,86.213,0
F0001,2026-07-19,4.135,6.68,34.97,143.92,22.065,87.06,0
F0001,2026-07-20,3.913,6.68,29.535,131.56,22.282,87.193,1
F0001,2026-07-21,3.984,6.68,31.762,72.11,22.409,86.067,0
F0001,2026-07-22,4.127,6.68,37.552,83.52,22.437,85.887,0
F0001,2026-07-23,4.391,8.14,29.798,77.15,22.576,86.113,1
F0001,2026-07-24,4.201,8.14,32.832,76.6,22.675,86.04,2
F0001,2026-07-25,4.418,8.14,28.564,92.36,22.56,86.367,0
F0001,2026-07-26,4.683,9.14,30.865,91.53,22.628,86.873,0
F0001,2026-07-27,4.837,9.14,33.355,95.57,22.526,87.527,0
F0001,2026-07-28,4.744,9.14,32.618,95.41,22.609,87.4,1
F0001,2026-07-29,4.982,9.14,26.531,82.99,22.791,87.593,2
F0001,2026-07-30,5.238,9.14,27.56,87.77,22.794,87.233,0
F0001,2026-07-31,5.319,9.14,26.052,93.61,22.392,86.967,0
F0001,2026-08-01,5.397,9.14,25.537,94.56,22.525,87.2,1
F0001,2026-08-02,5.355,9.14,19.886,100.83,22.513,86.833,0
F0001,2026-08-03,5.4,9.14,20.584,77.3,22.513,86.62,1
F0001,2026-08-04,5.473,9.14,19.725,91.42,22.162,86.96,0
F0001,2026-08-05,5.602,9.14,26.616,99.85,22.075,86.333,0
F0001,2026-08-06,5.486,9.14,22.679,87.57,22.103,87.167,0
F0001,2026-08-07,5.204,9.14,25.103,88.28,21.887,87.207,1
F0001,2026-08-08,5.688,10.91,24.089,94.87,21.806,87.607,0
F0001,2026-08-09,5.389,10.91,24.709,80.18,21.935,86.493,0
F0001,2026-08-10,4.963,10.91,20.115,72.1,21.883,86.34,0
F0001,2026-08-11,4.651,10.91,18.541,76.54,21.987,86.347,0
F0001,2026-08-12,4.48,10.91,20.178,79.06,22.098,86.947,0
F0001,2026-08-13,4.523,10.91,20.176,96.37,21.977,87.273,0
F0001,2026-08-14,4.373,10.91,15.027,87.07,21.881,87.82,0
F0001,2026-08-15,4.28,10.91,11.399,81.78,22.259,88.373,1
F0001,2026-08-16,4.365,10.91,10.232,93.31,22.251,88.9,0
F0001,2026-08-17,4.336,10.91,11.702,99.42,22.387,89.367,0
F0001,2026-08-18,4.195,10.91,14.344,103.22,22.509,89.007,0
F0001,2026-08-19,4.641,10.91,8.148,91.67,22.555,88.493,0
F0001,2026-08-20,4.669,10.91,3.949,83.56,22.378,89.36,0
F0001,2026-08-21,5.551,15.75,13.455,96.47,22.342,89.513,0
F0001,2026-08-22,5.485,15.75,14.774,125.62,22.572,90.333,0
F0001,2026-08-23,5.174,15.75,17.418,129.67,22.522,90.267,0
F0001,2026-08-24,5.269,15.75,18.421,126.09,22.666,90.56,1
F0001,2026-08-25,5.346,15.75,18.132,131.08,22.813,90.207,0
F0001,2026-08-26,5.943,15.75,22.949,122.6,22.961,89.407,1
F0001,2026-08-27,5.998,15.75,22.751,119.75,22.959,88.6,2
F0001,2026-08-28,5.783,15.75,26.815,110.21,22.851,87.953,0
F0001,2026-08-29,5.774,15.75,22.345,109.47,22.709,87.24,1
F0001,2026-08-30,5.768,15.75,22.08,125.77,22.806,87.46,0
F0001,2026-08-31,5.837,15.75,22.428,113.7,22.92,86.26,1
F0002,2025-01-01,8.95,8.95,139.2,0.0,28.0,66.4,1
F0002,2025-01-02,6.725,8.95,168.317,7.58,28.165,71.35,0
F0002,2025-01-03,7.57,9.26,190.842,7.58,28.417,74.467,1
F0002,2025-01-04,9.61,15.73,225.437,7.58,27.918,71.825,2
F0002,2025-01-05,13.566,29.39,206.567,7.58,27.86,72.1,3
F0002,2025-01-06,12.785,29.39,208.63,7.58,27.745,73.033,4
F0002,2025-01-07,11.64,29.39,207.742,7.58,28.047,72.014,5
F0002,2025-01-08,11.804,29.39,217.485,53.61,27.959,74.075,0
F0002,2025-01-09,11.063,29.39,217.311,53.61,28.137,74.356,1
F0002,2025-01-10,11.952,29.39,220.637,53.61,27.957,74.18,2
F0002,2025-01-11,11.306,29.39,220.142,53.61,27.896,73.918,3
F0002,2025-01-12,10.92,29.39,223.938,53.61,27.869,73.142,4
F0002,2025-01-13,10.787,29.39,228.35,61.95,28.123,72.431,0
F0002,2025-01-14,10.741,29.39,227.808,61.95,28.081,71.857,1
F0002,2025-01-15,10.781,29.39,228.176,72.72,28.287,71.96,0
F0002,2025-01-16,10.663,29.39,229.23,72.72,28.215,72.133,1
F0002,2025-01-17,11.041,29.39,225.285,71.65,28.317,71.393,0
F0002,2025-01-18,11.018,29.39,223.702,71.65,28.073,70.513,1
F0002,2025-01-19,10.798,29.39,220.532,71.65,28.295,71.42,2
F0002,2025-01-20,9.384,19.95,225.718,71.65,28.332,71.253,3
F0002,2025-01-21,9.082,19.95,224.378,71.65,28.203,70.987,4
F0002,2025-01-22,9.342,19.95,224.668,71.65,28.127,71.593,5
F0002,2025-01-23,9.364,19.95,225.446,25.62,28.272,70.513,6
F0002,2025-01-24,9.308,19.95,226.406,31.99,28.273,70.38,0
F0002,2025-01-25,8.623,13.28,228.647,31.99,28.449,69.827,1
F0002,2025-01-26,9.392,16.38,234.872,31.99,28.521,70.033,2
F0002,2025-01-27,10.129,17.73,224.124,31.99,28.461,70.64,3
F0002,2025-01-28,10.849,19.98,210.707,23.65,28.214,71.52,4
F0002,2025-01-29,10.705,19.98,206.285,23.65,28.443,71.893,5
F0002,2025-01-30,10.432,19.98,200.549,12.88,28.322,71.713,6
F0002,2025-01-31,10.506,19.98,203.784,12.88,28.472,71.933,7
F0002,2025-02-01,10.291,19.98,206.499,35.94,28.289,73.48,0
F0002,2025-02-02,10.315,19.98,212.571,35.94,28.318,73.607,1
F0002,2025-02-03,10.157,19.98,210.192,35.94,28.021,73.04,2
F0002,2025-02-04,10.803,19.98,205.546,41.45,27.985,73.873,0
F0002,2025-02-05,10.662,19.98,207.105,41.45,28.171,73.707,1
F0002,2025-02-06,10.913,19.98,202.405,43.86,28.213,73.88,0
F0002,2025-02-07,10.324,19.98,194.26,43.86,28.107,72.6,1
F0002,2025-02-08,10.337,19.98,194.963,37.49,28.127,71.793,2
F0002,2025-02-09,10.797,19.98,197.804,37.49,27.952,72.387,3
F0002,2025-02-10,10.306,19.98,192.635,43.35,27.909,72.927,0
F0002,2025-02-11,9.569,19.98,199.3,43.35,27.955,73.0,1
F0002,2025-02-12,9.219,17.86,224.827,46.11,27.997,72.287,0
F0002,2025-02-13,9.407,17.86,233.453,46.11,27.767,72.3,1
F0002,2025-02-14,9.223,17.86,236.115,46.11,27.749,72.253,2
F0002,2025-02-15,9.128,17.86,237.309,47.24,27.781,72.887,0
F0002,2025-02-16,9.948,19.25,229.383,20.32,27.957,72.72,0
F0002,2025-02-17,10.179,19.25,224.368,20.32,28.174,72.353,1
F0002,2025-02-18,9.806,19.25,223.175,22.7,28.45,72.093,0
F0002,2025-02-19,9.018,19.25,235.674,19.22,28.467,71.493,0
F0002,2025-02-20,9.09,19.25,237.527,19.22,28.444,71.12,1
F0002,2025-02-21,9.812,23.27,229.458,16.81,28.219,70.373,2
F0002,2025-02-22,10.257,23.27,230.097,16.81,28.12,71.5,3
F0002,2025-02-23,10.434,23.27,228.876,36.39,27.837,72.567,0
F0002,2025-02-24,9.826,23.27,217.027,42.09,27.981,72.893,0
F0002,2025-02-25,9.681,23.27,214.035,47.91,27.689,72.78,0
F0002,2025-02-26,9.707,23.27,211.789,47.91,27.879,72.093,1
F0002,2025-02-27,9.152,23.27,201.11,45.15,27.777,72.8,2
F0002,2025-02-28,8.967,23.27,196.485,45.15,27.526,73.153,3
F0002,2025-03-01,8.95,23.27,196.069,45.15,27.351,73.46,4
F0002,2025-03-02,9.349,23.27,187.773,51.04,27.372,73.067,0
F0002,2025-03-03,8.883,23.27,183.994,66.55,27.083,72.113,0
F0002,2025-03-04,8.497,23.27,178.06,66.55,26.973,72.793,1
F0002,2025-03-05,8.573,23.27,177.979,64.17,26.825,73.893,2
F0002,2025-03-06,8.398,23.27,175.632,64.65,26.666,73.133,0
F0002,2025-03-07,8.64,23.27,175.62,64.65,26.597,73.893,1
F0002,2025-03-08,7.312,12.84,184.252,64.65,26.558,74.58,2
F0002,2025-03-09,7.303,12.84,187.781,79.16,26.572,75.52,0
F0002,2025-03-10,7.14,12.84,185.049,63.83,26.814,76.0,0
F0002,2025-03-11,7.848,18.08,176.166,58.13,26.775,76.007,1
F0002,2025-03-12,7.627,18.08,173.961,51.1,27.059,75.967,0
F0002,2025-03-13,7.772,18.08,176.844,70.97,26.819,77.18,0
F0002,2025-03-14,8.029,18.08,187.122,70.97,26.725,77.127,1
F0002,2025-03-15,8.064,18.08,189.272,73.18,26.906,77.027,0
F0002,2025-03-16,8.401,18.08,196.209,73.18,26.885,77.867,1
F0002,2025-03-17,7.94,18.08,209.813,74.67,26.695,78.013,0
F0002,2025-03-18,7.249,18.08,212.667,56.51,26.695,79.04,1
F0002,2025-03-19,7.875,18.08,209.78,56.51,26.699,78.993,2
F0002,2025-03-20,7.79,18.08,211.993,56.51,26.887,79.2,3
F0002,2025-03-21,8.133,18.08,218.077,54.0,27.097,79.767,4
F0002,2025-03-22,8.161,18.08,220.374,54.0,27.165,79.133,5
F0002,2025-03-23,8.233,18.08,218.15,54.0,27.041,79.02,6
F0002,2025-03-24,7.653,18.08,206.644,39.49,27.174,78.287,7
F0002,2025-03-25,8.003,18.08,211.667,35.24,27.039,76.893,8
F0002,2025-03-26,7.252,16.34,226.106,35.24,26.939,77.013,9
F0002,2025-03-27,7.749,16.34,226.12,30.59,26.995,76.687,10
F0002,2025-03-28,7.493,16.34,231.039,10.72,26.839,76.553,11
F0002,2025-03-29,7.079,16.34,229.034,10.72,26.912,76.613,12
F0002,2025-03-30,6.915,16.34,233.634,8.51,26.857,76.48,13
F0002,2025-03-31,6.672,16.34,236.206,18.31,26.651,76.607,0
F0002,2025-04-01,7.229,16.34,230.457,9.8,26.493,76.493,1
F0002,2025-04-02,7.669,16.34,239.516,9.8,26.587,76.187,2
F0002,2025-04-03,7.093,14.29,258.294,9.8,26.435,76.953,3
F0002,2025-04-04,7.973,17.54,265.648,15.96,25.944,76.893,0
F0002,2025-04-05,7.615,17.54,258.764,15.96,25.799,77.127,1
F0002,2025-04-06,7.46,17.54,258.001,18.64,25.673,78.467,0
F0002,2025-04-07,7.545,17.54,258.109,31.17,25.709,78.94,0
F0002,2025-04-08,7.893,17.54,256.658,38.82,25.469,79.267,0
F0002,2025-04-09,7.839,17.54,251.133,38.82,25.351,80.28,1
F0002,2025-04-10,7.889,17.54,249.613,38.82,25.483,79.32,2
F0002,2025-04-11,7.374,17.54,256.566,47.62,25.287,80.107,0
F0002,2025-04-12,7.412,17.54,249.542,65.57,25.341,80.94,0
F0002,2025-04-13,7.795,17.54,249.821,95.7,25.218,82.06,0
F0002,2025-04-14,8.161,17.54,253.738,95.7,25.262,82.187,1
F0002,2025-04-15,8.103,17.54,250.917,99.46,25.441,81.56,0
F0002,2025-04-16,7.619,17.54,253.253,102.05,25.448,82.233,0
F0002,2025-04-17,7.313,17.54,241.099,102.86,25.326,81.9,1
F0002,2025-04-18,8.057,18.85,221.206,102.86,25.445,81.773,2
F0002,2025-04-19,7.108,18.85,205.495,96.7,25.536,81.113,3
F0002,2025-04-20,7.727,18.85,200.549,107.34,25.509,81.413,0
F0002,2025-04-21,8.304,18.85,197.122,104.66,25.719,80.92,1
F0002,2025-04-22,8.134,18.85,196.191,92.13,25.795,80.307,2
F0002,2025-04-23,8.51,18.85,201.289,86.74,25.811,80.193,0
F0002,2025-04-24,8.441,18.85,205.263,86.74,25.894,79.787,1
F0002,2025-04-25,8.647,18.85,210.604,86.74,25.668,80.88,2
F0002,2025-04-26,8.637,18.85,208.553,79.08,25.574,80.607,0
F0002,2025-04-27,8.717,18.85,206.081,61.13,25.697,80.087,1
F0002,2025-04-28,8.645,18.85,210.905,31.0,25.697,78.847,2
F0002,2025-04-29,8.29,18.85,203.528,31.0,25.88,79.12,3
F0002,2025-04-30,8.599,18.85,197.375,44.03,25.841,79.687,0
F0002,2025-05-01,8.456,18.85,195.919,60.33,25.908,79.833,0
F0002,2025-05-02,8.463,18.85,197.153,97.19,25.792,80.527,0
F0002,2025-05-03,7.298,13.7,201.095,97.19,25.505,80.16,1
F0002,2025-05-04,7.475,13.7,202.133,99.76,25.599,80.587,0
F0002,2025-05-05,7.012,13.7,206.123,100.76,25.584,80.307,0
F0002,2025-05-06,6.407,13.14,205.394,102.43,25.343,80.36,0
F0002,2025-05-07,6.633,13.14,210.65,110.54,25.499,80.66,0
F0002,2025-05-08,6.212,10.66,208.248,121.45,25.479,81.1,0
F0002,2025-05-09,5.924,10.66,210.434,121.45,25.497,81.693,1
F0002,2025-05-10,6.008,11.92,217.931,126.15,25.617,81.84,0
F0002,2025-05-11,6.16,11.92,218.296,126.33,25.843,81.533,0
F0002,2025-05-12,5.982,11.92,226.824,128.56,25.979,81.887,0
F0002,2025-05-13,5.597,11.92,223.775,128.56,25.859,81.66,1
F0002,2025-05-14,5.581,11.92,224.727,128.56,25.673,82.493,2
F0002,2025-05-15,5.224,11.92,233.612,104.36,25.77,82.027,0
F0002,2025-05-16,5.154,11.92,235.497,88.28,25.667,80.68,0
F0002,2025-05-17,5.219,11.92,234.975,50.61,25.661,80.5,1
F0002,2025-05-18,5.433,11.92,233.676,62.46,25.787,80.707,0
F0002,2025-05-19,5.207,11.92,234.207,61.42,25.656,80.74,0
F0002,2025-05-20,5.104,11.92,240.1,49.78,25.586,81.34,1
F0002,2025-05-21,5.205,11.92,244.061,52.7,25.597,81.013,0
F0002,2025-05-22,5.093,11.92,238.723,44.59,25.411,81.567,1
